client_id,ds,age,gender,annual_income,credit_score,debt_to_income_ratio,loan_amount,vehicle_value,down_payment,vehicle_type,vehicle_year,annual_mileage,driving_history_accidents,location_risk,loan_term_months,interest_rate,payment_history_late,insurance_coverage_level,is_high_risk
Client_490,2023-05-12,31.4,female,20260.96,541,0.6,62084.76,91569.56,20396.74,sports,2019,27366.0,5,urban_low,48,6.21,0,basic,1
Client_490,2023-05-13,31.4,female,125594.79,813,0.31,94872.73,125433.88,34387.08,luxury,2017,20017.0,3,rural,84,5.06,1,comprehensive,0
Client_490,2023-05-14,40.4,female,49010.93,540,0.43,41027.79,60505.78,3541.46,sports,2019,26286.0,4,urban_low,72,13.08,1,basic,1
Client_490,2023-05-15,60.4,male,57757.76,626,0.57,48632.82,58289.32,8341.4,SUV,2012,16755.0,3,urban_high,36,11.31,0,comprehensive,1
Client_490,2023-05-16,45.4,male,29988.02,565,0.52,73843.32,109806.87,31846.02,sports,2017,25354.0,1,urban_high,48,6.51,0,comprehensive,1
Client_490,2023-05-17,65.4,male,28054.68,535,0.43,33304.02,45804.53,9045.47,sedan,2017,10494.0,4,urban_high,72,6.71,1,comprehensive,1
Client_490,2023-05-18,69.4,male,39077.22,606,0.41,71429.22,107140.67,27435.16,sedan,2020,28530.0,0,urban_high,60,10.84,1,basic,0
Client_490,2023-05-19,46.4,male,28108.96,501,0.38,61009.05,84010.07,20231.95,SUV,2010,19471.0,3,rural,48,11.07,0,basic,1
Client_490,2023-05-20,51.4,male,118276.33,841,0.2,47073.78,52165.57,8724.39,sports,2019,7124.0,2,rural,36,6.94,1,basic,0
Client_490,2023-05-21,41.4,male,45290.44,661,0.49,66807.55,100079.25,5707.19,truck,2010,21351.0,3,urban_high,60,9.08,1,comprehensive,0
Client_490,2023-05-22,69.4,male,37725.86,597,0.47,53916.13,63673.34,18397.66,sports,2024,28194.0,3,urban_low,36,8.3,0,basic,1
Client_490,2023-05-23,60.4,female,39404.27,622,0.46,14268.76,16361.22,2581.17,sports,2023,12981.0,5,rural,72,7.13,0,comprehensive,1
Client_490,2023-05-24,42.4,female,111402.62,781,0.35,17243.39,19957.69,4038.09,SUV,2018,18879.0,1,urban_low,84,13.9,1,comprehensive,1
Client_490,2023-05-25,65.4,female,80045.2,850,0.1,33135.31,36886.75,5973.49,SUV,2022,14725.0,5,urban_low,48,5.57,1,basic,1
Client_490,2023-05-26,42.4,male,34551.32,667,0.3,26998.85,38540.3,8836.81,truck,2014,13523.0,3,urban_low,60,12.72,1,comprehensive,1
Client_490,2023-05-27,62.4,female,81941.75,744,0.13,94202.91,112237.87,17354.93,sports,2024,25575.0,4,urban_high,84,13.46,1,comprehensive,1
Client_490,2023-05-28,58.4,female,38120.11,551,0.49,23667.27,34384.69,1764.42,luxury,2019,19319.0,1,rural,48,13.52,0,basic,0
Client_490,2023-05-29,27.4,female,29094.56,410,0.55,83339.18,110688.81,25161.62,sedan,2011,20737.0,2,rural,36,11.2,1,basic,1
Client_490,2023-05-30,30.4,female,13416.97,392,0.34,71481.13,101089.4,15304.91,sedan,2024,19261.0,5,urban_high,36,12.89,1,basic,1
Client_490,2023-05-31,36.4,female,35509.92,525,0.35,47914.11,52967.25,14166.97,sports,2012,9122.0,0,urban_high,36,9.78,0,basic,1
Client_490,2023-06-01,66.4,female,82272.95,768,0.22,93783.73,106675.46,25794.2,sedan,2022,25645.0,5,urban_low,36,7.19,1,comprehensive,1
Client_490,2023-06-02,59.4,male,44328.99,587,0.5,40328.52,45560.84,8875.68,truck,2015,10366.0,1,urban_low,60,14.27,1,basic,0
Client_490,2023-06-03,59.4,male,24513.0,489,0.38,49421.45,72932.84,6636.2,sports,2022,29528.0,3,urban_low,48,5.37,1,basic,1
Client_490,2023-06-04,53.4,male,33555.37,508,0.38,66953.31,89659.77,9735.53,luxury,2016,28290.0,0,urban_low,60,13.84,0,comprehensive,1
Client_490,2023-06-05,54.4,female,35469.14,556,0.34,80008.18,118986.03,31393.17,sedan,2013,25571.0,4,urban_low,48,4.81,1,comprehensive,1
Client_490,2023-06-06,29.4,male,116833.31,776,0.14,56459.06,68333.79,11444.82,sedan,2012,23503.0,4,rural,84,14.86,1,basic,1
Client_490,2023-06-07,27.4,male,18385.03,514,0.33,74483.27,86066.57,18746.01,sports,2012,24728.0,3,rural,72,14.9,0,comprehensive,1
Client_490,2023-06-08,18.4,male,43230.35,484,0.47,49954.76,67886.21,14425.87,sedan,2018,18066.0,1,urban_high,48,5.15,1,comprehensive,1
Client_490,2023-06-09,38.4,female,32110.13,565,0.52,70345.46,94043.62,26072.76,sedan,2016,9274.0,4,urban_high,48,13.55,1,comprehensive,1
Client_490,2023-06-10,63.4,female,28092.06,632,0.45,21341.57,30290.32,5134.53,sports,2019,24841.0,2,rural,36,13.72,1,comprehensive,1
Client_490,2023-06-11,47.4,female,25460.65,459,0.51,63625.32,75261.08,13191.15,luxury,2013,9509.0,4,rural,72,12.94,1,basic,1
Client_490,2023-06-12,27.4,female,104936.16,810,0.1,16532.85,22798.48,4442.07,truck,2020,16014.0,3,urban_low,36,7.57,1,basic,1
Client_490,2023-06-13,23.4,male,33738.02,532,0.51,97843.1,136179.63,11752.21,truck,2017,20071.0,5,urban_high,60,14.59,0,comprehensive,1
Client_490,2023-06-14,55.4,male,99837.37,760,0.13,17513.81,21347.34,5275.93,SUV,2010,27360.0,0,urban_high,60,5.31,1,comprehensive,1
Client_490,2023-06-15,28.5,female,59044.03,555,0.31,58331.96,68463.78,9354.97,truck,2017,5199.0,0,urban_low,72,6.65,0,comprehensive,1
Client_490,2023-06-16,37.5,male,36764.37,530,0.56,86489.51,127724.72,29710.33,luxury,2020,10240.0,5,rural,48,10.18,1,basic,1
Client_490,2023-06-17,30.5,female,15576.09,458,0.37,37342.73,51633.5,15121.15,sedan,2016,13547.0,4,rural,48,10.9,1,basic,0
Client_490,2023-06-18,21.5,female,42177.37,448,0.57,64477.01,91131.18,25985.75,sedan,2021,26156.0,4,rural,84,9.49,0,basic,1
Client_490,2023-06-19,58.5,female,54171.82,622,0.5,51431.87,64056.79,18551.35,luxury,2017,29220.0,1,rural,60,11.4,0,basic,1
Client_490,2023-06-20,22.5,female,26783.51,481,0.5,58354.77,73327.21,5660.04,sports,2013,11002.0,4,urban_high,48,8.65,1,comprehensive,1
Client_490,2023-06-21,41.5,male,125299.05,850,0.2,55867.26,79294.98,23287.92,truck,2019,8211.0,5,urban_high,72,7.47,0,comprehensive,0
Client_490,2023-06-22,52.5,female,31887.48,480,0.39,19393.64,23918.4,4757.02,luxury,2019,18733.0,2,urban_low,60,4.01,1,comprehensive,1
Client_490,2023-06-23,42.5,male,34093.46,629,0.32,27659.43,32100.22,8214.25,sedan,2012,15823.0,1,urban_high,48,10.66,0,comprehensive,0
Client_490,2023-06-24,40.5,male,93701.48,749,0.37,99155.24,130542.77,9389.46,sedan,2019,8966.0,0,rural,72,5.79,1,comprehensive,0
Client_490,2023-06-25,54.5,female,105729.0,764,0.2,59433.45,81506.59,13972.15,sedan,2024,18090.0,4,rural,84,10.3,1,basic,0
Client_490,2023-06-26,61.5,female,18311.66,551,0.41,83559.56,121503.79,14353.49,truck,2024,26599.0,2,rural,36,9.67,1,basic,1
Client_490,2023-06-27,30.5,male,51264.06,577,0.49,43668.45,60465.57,16655.24,luxury,2020,15366.0,2,rural,72,14.63,0,basic,1
Client_490,2023-06-28,44.5,female,60774.54,628,0.19,14601.16,18883.83,4048.85,sports,2014,22886.0,4,urban_high,84,11.97,0,comprehensive,1
Client_490,2023-06-29,18.5,female,78582.27,650,0.23,61247.22,67893.74,7601.23,sedan,2024,24424.0,1,urban_high,36,7.67,1,basic,0
Client_490,2023-06-30,50.5,female,41958.94,518,0.33,26045.6,38844.04,8534.68,SUV,2016,26310.0,5,rural,84,14.84,0,comprehensive,1
Client_490,2023-07-01,70.5,female,29484.46,599,0.55,98976.39,139227.94,37036.27,sedan,2016,22492.0,5,rural,36,11.25,1,basic,1
Client_490,2023-07-02,37.5,female,108695.45,740,0.22,62061.61,90536.21,19032.43,SUV,2018,17100.0,3,urban_low,84,6.32,0,comprehensive,1
Client_490,2023-07-03,48.5,female,16354.16,507,0.39,50949.96,62124.58,15921.62,SUV,2020,9572.0,1,rural,72,4.68,0,comprehensive,1
Client_490,2023-07-04,47.5,male,141913.92,850,0.33,90194.83,130405.16,23523.15,sedan,2021,13052.0,4,rural,36,11.18,0,basic,0
Client_490,2023-07-05,52.5,male,53127.13,606,0.34,90767.81,108958.98,27967.2,sedan,2022,10115.0,4,urban_high,36,11.82,1,comprehensive,1
Client_490,2023-07-06,39.5,male,54178.99,694,0.34,60701.17,77879.6,18191.28,SUV,2023,5343.0,5,urban_high,60,5.2,0,comprehensive,0
Client_490,2023-07-07,22.5,female,57389.11,675,0.57,33404.31,37314.89,3248.04,sports,2019,19191.0,2,urban_low,48,10.29,1,basic,1
Client_490,2023-07-08,50.5,male,26896.24,501,0.37,73875.88,96814.87,16185.27,sports,2014,15531.0,5,urban_high,72,4.7,0,comprehensive,1
Client_490,2023-07-09,33.5,female,34759.52,536,0.41,65112.71,74875.73,12421.02,SUV,2016,16865.0,0,rural,36,9.04,0,basic,1
Client_490,2023-07-10,62.5,female,47150.05,680,0.46,52814.34,60838.38,7177.61,sports,2020,13079.0,0,urban_high,48,5.16,0,comprehensive,0
Client_490,2023-07-11,20.5,female,135195.31,850,0.39,54781.55,72396.3,13560.93,truck,2012,20347.0,1,rural,60,8.15,0,basic,1
Client_490,2023-07-12,32.5,male,68439.0,571,0.24,17815.23,24283.88,6935.49,sedan,2014,5234.0,5,urban_high,48,12.48,0,comprehensive,1
Client_490,2023-07-13,54.5,female,18255.51,555,0.34,51943.76,73999.12,16975.43,sports,2016,5347.0,2,urban_high,36,8.15,0,comprehensive,1
Client_490,2023-07-14,50.5,male,58098.59,591,0.44,17875.93,23665.37,6034.7,sports,2022,7810.0,2,rural,84,11.34,0,basic,1
Client_490,2023-07-15,54.5,female,21265.55,555,0.37,67050.21,92938.62,8444.53,sports,2016,17092.0,5,urban_low,36,11.05,1,basic,1
Client_490,2023-07-16,34.5,male,20606.06,466,0.37,37019.18,46006.45,13260.97,sports,2011,10368.0,3,rural,72,9.37,1,comprehensive,1
Client_490,2023-07-17,41.5,female,90110.66,789,0.14,64805.41,80280.34,19318.8,sports,2011,12223.0,1,urban_high,84,8.8,1,comprehensive,1
Client_490,2023-07-18,39.5,male,35384.88,483,0.36,30978.31,46147.84,7244.61,sports,2017,9924.0,3,urban_high,72,9.14,1,basic,1
Client_490,2023-07-19,33.5,female,27820.9,419,0.56,43212.57,61480.32,10358.79,luxury,2022,22770.0,5,rural,72,10.85,1,basic,1
Client_491,2023-01-01,23.0,male,44131.49,504,0.42,12818.22,15860.33,2560.94,sports,2023,17933.0,0,urban_high,36,4.92,0,basic,0
Client_491,2023-01-02,41.0,female,31430.23,514,0.6,63485.81,87781.78,7235.91,sports,2023,16301.0,0,rural,48,10.49,1,basic,1
Client_491,2023-01-03,50.0,male,97990.55,794,0.25,70927.84,83076.0,9239.65,luxury,2013,13612.0,0,urban_low,84,7.83,0,comprehensive,0
Client_491,2023-01-04,19.0,female,133436.98,825,0.11,98280.88,120982.12,14874.33,SUV,2010,24175.0,2,rural,36,10.27,0,basic,0
Client_491,2023-01-05,52.0,female,69968.26,757,0.39,71862.49,96401.77,13836.09,truck,2024,21449.0,5,urban_high,72,8.2,0,comprehensive,1
Client_491,2023-01-06,39.0,female,20893.63,464,0.56,52002.49,59330.16,11014.87,SUV,2010,27466.0,0,rural,48,11.25,0,basic,1
Client_491,2023-01-07,41.0,female,26644.23,477,0.36,92521.74,136033.69,11336.97,sedan,2017,14327.0,1,urban_high,48,5.59,1,comprehensive,1
Client_491,2023-01-08,49.0,female,53134.86,610,0.34,78438.44,109666.93,19319.9,sports,2024,20474.0,3,urban_low,60,14.55,0,basic,0
Client_491,2023-01-09,64.0,female,28431.02,581,0.6,16634.29,23912.58,2472.61,luxury,2011,20220.0,3,urban_high,60,9.21,1,comprehensive,1
Client_491,2023-01-10,52.0,male,34087.34,554,0.58,48656.46,71308.22,12414.06,SUV,2014,25654.0,4,urban_low,60,11.07,0,basic,1
Client_491,2023-01-11,54.0,female,37817.4,649,0.48,83046.66,121365.02,33995.58,sports,2013,5166.0,2,rural,60,12.56,1,basic,0
Client_491,2023-01-12,27.0,male,69020.89,672,0.37,91189.4,120118.53,20083.47,truck,2012,19673.0,0,urban_low,48,12.51,0,basic,0
Client_491,2023-01-13,46.0,male,53244.46,654,0.38,76288.55,95668.39,18142.43,luxury,2017,10272.0,1,rural,84,6.65,1,basic,0
Client_491,2023-01-14,42.0,male,39355.51,551,0.5,39856.72,46383.22,6671.72,sports,2013,7993.0,5,urban_high,60,4.5,1,basic,1
Client_491,2023-01-15,52.0,male,89062.69,749,0.28,93578.31,115121.52,19386.91,SUV,2015,29239.0,3,urban_high,84,6.46,0,comprehensive,1
Client_491,2023-01-16,19.0,female,25438.93,417,0.33,54158.69,70292.86,13635.74,truck,2010,18535.0,1,rural,48,4.05,1,basic,1
Client_491,2023-01-17,34.0,male,20258.02,401,0.33,31825.92,38548.13,6089.41,sedan,2023,23385.0,2,urban_low,72,9.53,1,comprehensive,1
Client_491,2023-01-18,28.0,male,65572.35,582,0.33,71678.76,96806.68,28335.7,truck,2022,6351.0,0,urban_low,48,12.87,0,basic,1
Client_491,2023-01-19,48.0,male,30928.07,592,0.49,90545.67,105560.39,5583.32,sedan,2011,16576.0,1,urban_high,60,5.59,1,basic,1
Client_491,2023-01-20,38.1,female,93497.86,693,0.32,35609.74,46538.0,3026.92,SUV,2023,26460.0,3,urban_high,84,11.79,1,comprehensive,1
Client_491,2023-01-21,27.1,female,32596.85,536,0.48,22671.79,28138.94,2221.29,luxury,2015,29714.0,1,urban_low,48,4.91,0,comprehensive,1
Client_491,2023-01-22,31.1,male,41227.83,576,0.54,74802.16,90589.64,23377.53,sedan,2024,11689.0,4,urban_high,84,14.98,1,comprehensive,1
Client_491,2023-01-23,58.1,male,40066.22,540,0.56,84558.41,110031.67,21110.27,SUV,2024,15753.0,0,urban_low,48,8.65,0,basic,0
Client_491,2023-01-24,43.1,female,36840.37,569,0.55,55858.91,75439.09,4377.37,SUV,2014,6582.0,1,urban_high,36,11.7,0,basic,1
Client_491,2023-01-25,67.1,male,20314.08,583,0.58,31142.2,41085.54,3645.62,sedan,2015,9687.0,0,rural,60,12.27,1,basic,1
Client_491,2023-01-26,19.1,female,47955.81,461,0.47,71431.81,95833.39,16550.58,sports,2024,19031.0,5,urban_high,72,5.04,1,comprehensive,1
Client_491,2023-01-27,22.1,female,66481.17,533,0.32,25864.94,31530.5,6274.87,SUV,2011,23610.0,1,rural,72,8.05,0,basic,0
Client_491,2023-01-28,26.1,female,60218.01,616,0.3,59581.67,79150.13,9390.33,sports,2018,17662.0,3,rural,72,13.0,0,comprehensive,1
Client_491,2023-01-29,52.1,male,24714.75,592,0.42,34217.33,46325.29,8375.66,sports,2011,9943.0,4,urban_high,84,6.63,0,basic,1
Client_491,2023-01-30,66.1,female,46323.88,679,0.5,49183.76,65449.5,14245.15,sports,2018,16921.0,5,rural,48,7.82,0,basic,0
Client_491,2023-01-31,60.1,male,41526.85,614,0.32,86145.71,105369.3,9888.45,sedan,2023,8681.0,3,rural,60,13.49,0,comprehensive,0
Client_491,2023-02-01,54.1,female,31366.64,589,0.36,97793.51,116419.5,13432.65,SUV,2016,17658.0,1,urban_low,48,6.09,0,comprehensive,1
Client_491,2023-02-02,47.1,male,78934.15,763,0.3,52487.36,67987.76,17247.87,sedan,2011,15788.0,2,rural,36,13.99,1,basic,1
Client_491,2023-02-03,52.1,male,80893.1,735,0.38,94195.95,125594.16,21382.28,luxury,2012,24787.0,5,rural,60,6.39,1,comprehensive,1
Client_491,2023-02-04,21.1,female,61940.09,571,0.15,13800.06,19222.36,4917.86,luxury,2020,10420.0,1,urban_low,60,13.53,0,comprehensive,1
Client_491,2023-02-05,45.1,female,108753.59,845,0.32,23224.72,33354.19,9667.8,sports,2012,25873.0,1,urban_low,48,11.14,1,basic,0
Client_491,2023-02-06,23.1,male,44154.16,516,0.35,77919.74,94283.75,20420.63,SUV,2011,9064.0,1,urban_low,84,4.38,1,basic,0
Client_491,2023-02-07,66.1,female,27544.8,645,0.48,45206.54,60187.4,9472.23,SUV,2015,15838.0,4,rural,72,9.52,0,basic,1
Client_491,2023-02-08,21.1,male,104353.73,663,0.16,88306.83,123564.9,11566.68,luxury,2014,20148.0,2,rural,60,4.97,0,comprehensive,1
Client_491,2023-02-09,54.1,male,83258.58,742,0.17,72302.81,101099.57,5077.38,sports,2014,28236.0,2,rural,72,10.13,0,basic,1
Client_491,2023-02-10,30.1,female,36353.24,510,0.48,91405.55,115074.1,9182.19,sports,2014,23123.0,5,urban_high,72,8.07,1,comprehensive,1
Client_491,2023-02-11,43.1,female,147682.9,850,0.38,91000.99,119062.86,29587.7,luxury,2020,16588.0,1,urban_low,84,9.51,1,basic,0
Client_491,2023-02-12,61.1,male,75784.6,799,0.16,26874.39,37095.61,2587.64,truck,2024,18110.0,1,urban_low,84,4.78,1,comprehensive,1
Client_491,2023-02-13,69.1,male,37181.39,589,0.47,74675.57,86575.61,6096.33,sports,2022,17251.0,4,urban_high,72,9.58,0,basic,1
Client_491,2023-02-14,36.1,female,59598.2,635,0.31,89971.61,110745.06,32632.55,SUV,2010,14038.0,5,urban_low,84,14.21,1,basic,1
Client_491,2023-02-15,43.1,female,121540.34,850,0.27,65759.76,92318.89,15052.02,sedan,2017,19783.0,4,urban_low,60,12.43,1,comprehensive,1
Client_491,2023-02-16,30.1,female,68976.09,681,0.18,75013.56,90978.16,11266.08,sedan,2012,24820.0,0,rural,36,7.07,1,basic,1
Client_491,2023-02-17,33.1,female,18698.26,412,0.58,36325.76,52703.6,13964.17,sports,2012,26904.0,2,urban_high,60,4.53,1,basic,1
Client_491,2023-02-18,48.1,male,55865.26,576,0.42,40186.23,52979.23,13522.99,luxury,2024,14281.0,5,rural,60,5.58,1,comprehensive,1
Client_491,2023-02-19,25.1,male,21479.74,495,0.43,15055.47,19771.95,1140.92,SUV,2014,6101.0,4,rural,36,13.36,1,comprehensive,1
Client_491,2023-02-20,28.1,male,104334.01,680,0.16,17986.74,22968.3,1195.27,sports,2011,13393.0,1,urban_high,48,11.53,1,comprehensive,0
Client_491,2023-02-21,67.1,female,71662.3,681,0.16,91344.28,106992.09,5818.35,sports,2014,8085.0,2,urban_low,84,12.29,0,comprehensive,1
Client_491,2023-02-22,29.1,male,89782.99,661,0.3,64215.41,72520.54,10808.76,sports,2010,6279.0,1,urban_low,72,5.05,1,comprehensive,1
Client_491,2023-02-23,62.1,female,102516.93,850,0.26,18383.91,21431.64,3204.47,luxury,2023,29620.0,1,urban_high,36,10.44,0,basic,0
Client_491,2023-02-24,68.1,female,48099.55,666,0.43,67785.68,79057.88,5227.54,truck,2024,14052.0,1,urban_high,84,14.47,0,basic,0
Client_491,2023-02-25,64.2,male,89900.62,850,0.17,52068.74,60472.54,8809.65,luxury,2022,9669.0,5,urban_low,72,12.61,0,basic,0
Client_491,2023-02-26,44.2,female,24098.92,518,0.39,12897.37,18766.71,2731.57,SUV,2016,27533.0,2,urban_high,60,13.79,0,comprehensive,1
Client_491,2023-02-27,25.2,female,9397.01,476,0.49,30508.47,36740.27,9375.41,truck,2019,6849.0,0,rural,48,12.95,1,comprehensive,0
Client_491,2023-02-28,26.2,male,25564.4,439,0.48,64367.19,92955.22,21084.13,SUV,2023,25261.0,3,urban_high,72,11.52,0,comprehensive,1
Client_491,2023-03-01,58.2,female,65592.52,690,0.3,43206.83,61451.13,6343.26,sports,2014,12586.0,5,urban_high,72,6.7,0,basic,1
Client_491,2023-03-02,44.2,female,54087.91,544,0.4,15126.71,20620.89,3370.06,SUV,2017,28564.0,5,rural,84,4.77,1,basic,1
Client_491,2023-03-03,48.2,female,33532.22,518,0.59,59604.39,75671.54,12465.73,sports,2022,8404.0,4,urban_low,36,5.15,0,basic,1
Client_491,2023-03-04,41.2,female,65017.15,653,0.38,64560.96,84630.7,11273.4,luxury,2020,16848.0,2,urban_low,84,10.85,0,comprehensive,0
Client_491,2023-03-05,60.2,female,35829.58,665,0.54,15110.76,17821.73,1230.3,luxury,2011,23420.0,2,urban_high,48,11.91,0,comprehensive,1
Client_491,2023-03-06,67.2,female,56082.89,681,0.54,93605.01,106454.0,10952.13,luxury,2023,29061.0,3,urban_high,36,14.73,1,comprehensive,1
Client_491,2023-03-07,30.2,male,35813.66,583,0.36,31211.46,40579.29,5301.49,truck,2012,25873.0,5,urban_high,84,5.91,0,basic,1
Client_491,2023-03-08,22.2,male,45846.91,555,0.46,33216.87,39086.95,9583.13,luxury,2022,7188.0,2,urban_high,72,4.49,1,comprehensive,1
Client_491,2023-03-09,31.2,male,19351.48,448,0.56,98246.54,133567.0,9048.2,SUV,2018,22121.0,3,rural,84,14.81,0,comprehensive,1
Client_491,2023-03-10,39.2,female,32345.2,567,0.56,68335.97,80699.82,6076.14,truck,2023,9272.0,3,rural,36,4.17,0,comprehensive,1
Client_491,2023-03-11,48.2,female,100905.49,745,0.35,52571.29,77544.19,18695.3,luxury,2019,20284.0,3,rural,60,11.01,0,basic,1
Client_491,2023-03-12,43.2,female,38288.11,551,0.55,66293.93,89939.34,8736.01,sedan,2019,24253.0,3,urban_high,60,11.27,1,basic,1
Client_491,2023-03-13,20.2,female,9931.52,343,0.36,96524.87,143570.07,28469.11,luxury,2019,12050.0,4,rural,84,7.45,1,comprehensive,1
Client_491,2023-03-14,28.2,male,35185.38,562,0.48,84122.46,98920.93,23778.79,sedan,2017,26265.0,4,urban_high,48,12.4,1,basic,0
Client_491,2023-03-15,24.2,female,147179.82,850,0.29,22706.18,32703.82,4342.14,sedan,2017,17185.0,2,rural,60,4.54,0,comprehensive,0
Client_491,2023-03-16,70.2,female,77615.99,753,0.16,66509.28,80727.38,10198.07,sports,2020,8142.0,3,urban_high,48,5.14,1,basic,1
Client_491,2023-03-17,66.2,male,96254.96,850,0.33,61496.97,70073.44,10438.97,sedan,2010,10380.0,2,urban_high,60,14.32,0,comprehensive,1
Client_491,2023-03-18,30.2,male,115139.71,798,0.11,27295.43,34365.24,1736.06,sports,2012,6874.0,1,urban_low,84,11.24,0,comprehensive,0
Client_491,2023-03-19,22.2,female,69443.55,568,0.23,39336.75,50973.47,14229.09,SUV,2010,7863.0,5,rural,84,7.12,0,basic,1
Client_491,2023-03-20,42.2,female,173293.44,850,0.29,45246.69,59107.48,14117.39,truck,2011,24338.0,2,rural,36,12.09,0,comprehensive,0
Client_491,2023-03-21,67.2,male,107514.27,850,0.2,85485.1,110115.82,24244.85,sports,2010,14364.0,1,urban_low,72,12.11,1,basic,1
Client_491,2023-03-22,69.2,male,24590.25,626,0.33,72802.02,83769.76,5960.43,sedan,2013,25816.0,0,rural,84,12.73,0,basic,0
Client_491,2023-03-23,66.2,male,49766.16,658,0.4,92306.15,132670.19,14034.36,SUV,2022,5690.0,0,urban_low,60,11.55,1,comprehensive,1
Client_491,2023-03-24,52.2,female,27059.62,595,0.36,38495.1,51895.0,9023.97,sedan,2010,16004.0,4,rural,36,12.96,0,comprehensive,1
Client_491,2023-03-25,63.2,female,55389.72,629,0.5,23702.54,28701.64,2457.32,truck,2018,9787.0,5,urban_low,36,10.75,1,comprehensive,1
Client_491,2023-03-26,67.2,female,32206.68,634,0.4,61261.52,69377.45,4647.28,sports,2016,28103.0,5,urban_low,72,5.37,0,comprehensive,1
Client_491,2023-03-27,67.2,female,91250.9,792,0.36,41126.68,52576.24,12650.73,truck,2019,26762.0,3,rural,36,4.07,0,basic,1
Client_491,2023-03-28,69.2,female,62976.82,665,0.11,85065.25,104732.88,17661.08,luxury,2024,21496.0,5,urban_low,48,9.22,0,basic,1
Client_491,2023-03-29,42.2,female,33722.13,602,0.38,34753.67,49352.26,9461.31,truck,2022,17802.0,0,urban_high,48,5.3,0,basic,0
Client_491,2023-03-30,25.2,female,80356.01,669,0.37,97674.87,144749.52,24348.47,SUV,2015,28137.0,5,urban_low,60,4.89,0,basic,1
Client_491,2023-03-31,46.2,male,60184.5,637,0.38,59740.02,89034.07,19986.21,SUV,2017,16921.0,5,rural,72,5.95,1,basic,0
Client_491,2023-04-01,28.2,female,170603.5,850,0.33,95957.92,109157.6,15195.65,luxury,2021,17835.0,3,urban_high,84,4.83,1,comprehensive,1
Client_491,2023-04-02,19.2,male,54629.36,510,0.41,37053.54,48523.0,12746.33,sedan,2019,25773.0,3,urban_high,84,4.93,1,basic,1
Client_491,2023-04-03,53.3,female,75950.88,654,0.32,42355.01,57606.89,14516.06,sedan,2020,22825.0,5,urban_low,72,6.12,0,comprehensive,1
Client_491,2023-04-04,60.3,male,60383.1,621,0.2,97869.64,111752.97,30656.63,sedan,2021,16519.0,3,urban_low,60,10.36,1,comprehensive,1
Client_491,2023-04-05,70.3,male,76781.37,812,0.23,18858.9,20931.88,3965.08,luxury,2018,7784.0,5,rural,72,12.18,0,comprehensive,1
Client_491,2023-04-06,31.3,female,27103.05,473,0.57,25721.55,28482.19,5764.17,sports,2014,18308.0,4,rural,84,4.03,0,comprehensive,1
Client_491,2023-04-07,54.3,female,136994.07,850,0.24,73162.88,80711.1,16044.99,luxury,2011,10657.0,4,urban_low,72,14.27,1,basic,1
