application_id,applicant_id,ds,applicant_age,annual_income,employment_status,credit_score,debt_to_income_ratio,loan_amount_requested,loan_purpose,marital_status,num_dependents,residence_type,years_at_current_address,years_employed,has_previous_loan,previous_loan_default,bank_account_balance,is_approved
74291,Applicant_371,2023-04-10,32,104393.53,unemployed,702,0.48,866.55,education,divorced,2,rent,18,31,0,0,12812.9,1
74292,Applicant_371,2023-04-11,23,20162.6,self-employed,456,0.3,7275.84,education,divorced,1,own,16,39,0,0,3508.92,1
74293,Applicant_371,2023-04-11,40,54893.27,unemployed,568,0.11,49411.02,personal,single,0,family,20,15,1,1,7057.9,1
74294,Applicant_371,2023-04-14,28,23856.2,employed,480,0.63,31758.38,car,married,0,family,8,32,0,0,2636.92,1
74295,Applicant_371,2023-04-16,68,11121.32,employed,444,0.79,9834.52,education,married,0,own,16,0,0,0,3125.74,0
74296,Applicant_371,2023-04-16,22,56384.7,unemployed,514,0.38,378.1,education,single,1,own,4,13,1,0,6180.55,1
74297,Applicant_371,2023-04-17,53,24049.74,unemployed,497,0.56,6661.85,home,married,2,rent,20,16,1,1,2282.38,0
74298,Applicant_371,2023-04-19,35,77781.32,unemployed,640,0.38,21387.39,car,divorced,3,own,4,8,0,0,7845.14,0
74299,Applicant_371,2023-04-21,56,9242.87,unemployed,548,0.38,455.73,home,divorced,3,family,18,29,0,0,4586.17,1
74300,Applicant_371,2023-04-21,50,79998.32,employed,663,0.4,71267.38,personal,divorced,1,rent,8,30,1,0,8701.74,1
74301,Applicant_371,2023-04-22,69,24088.8,unemployed,539,0.41,7793.65,home,divorced,0,family,17,31,0,0,4778.37,0
74302,Applicant_371,2023-04-23,61,17781.76,employed,480,0.69,109069.66,car,single,1,rent,3,17,1,1,5239.94,0
74303,Applicant_371,2023-04-24,20,44442.77,employed,560,0.46,2204.05,personal,divorced,3,family,12,20,0,0,5982.27,0
74304,Applicant_371,2023-04-25,48,20627.28,employed,549,0.49,542.12,education,divorced,5,rent,17,15,0,0,2821.74,1
74305,Applicant_371,2023-04-26,43,32583.5,self-employed,555,0.39,7542.39,education,single,3,family,15,21,1,0,5323.49,1
74306,Applicant_371,2023-04-27,44,18877.29,employed,493,0.7,3304.12,personal,single,2,own,4,21,1,0,1621.59,0
74307,Applicant_371,2023-04-27,34,17815.98,employed,407,0.58,507.97,personal,single,0,rent,18,3,0,0,3732.71,0
74308,Applicant_371,2023-04-28,68,26184.51,self-employed,594,0.38,4297.51,car,divorced,1,own,7,22,0,0,3753.57,0
74309,Applicant_371,2023-04-30,62,44763.09,employed,638,0.68,9404.5,home,divorced,0,family,14,11,1,0,5713.13,1
74310,Applicant_371,2023-04-30,53,46160.76,employed,629,0.31,6926.02,personal,divorced,4,own,11,15,0,0,6203.47,0
74311,Applicant_371,2023-05-01,33,26388.89,employed,447,0.54,13092.7,education,married,5,family,12,15,0,0,3352.57,0
74312,Applicant_371,2023-05-02,54,43834.25,self-employed,506,0.75,6555.69,personal,married,3,own,10,13,0,0,7703.83,0
74313,Applicant_371,2023-05-03,47,37855.13,employed,569,0.69,1321.56,car,divorced,0,own,16,30,0,0,5477.1,0
74314,Applicant_371,2023-05-05,69,43383.59,self-employed,640,0.48,1855.81,education,single,2,own,14,1,0,0,5576.53,0
74315,Applicant_371,2023-05-07,50,30051.98,unemployed,576,0.51,3527.71,education,married,3,family,19,38,1,1,3922.95,0
74316,Applicant_371,2023-05-08,67,49787.76,unemployed,807,0.8,3756.65,car,married,4,family,6,0,0,0,6495.02,1
74317,Applicant_371,2023-05-08,68,15648.79,employed,642,0.46,4216.64,car,married,0,family,12,6,1,1,3731.87,0
74318,Applicant_371,2023-05-09,68,10150.89,unemployed,460,0.33,4658.71,car,married,5,rent,6,5,1,0,3017.57,0
74319,Applicant_371,2023-05-10,46,62496.89,employed,595,0.19,2339.72,personal,single,1,rent,4,32,0,0,8110.11,1
74320,Applicant_371,2023-05-10,39,25562.12,employed,484,0.32,190.03,home,single,2,family,20,15,1,0,3163.76,0
74321,Applicant_371,2023-05-11,31,63935.18,employed,565,0.47,4032.9,personal,divorced,2,own,13,18,1,0,9454.42,1
74322,Applicant_371,2023-05-11,33,65453.42,self-employed,662,0.12,2699.72,car,married,2,rent,9,5,0,0,7936.46,1
74323,Applicant_371,2023-05-12,34,12725.41,employed,524,0.61,6715.7,car,married,0,rent,10,23,0,0,3402.88,0
74324,Applicant_371,2023-05-12,31,61498.81,self-employed,558,0.32,92250.01,home,divorced,5,family,17,4,0,0,8798.94,1
74325,Applicant_371,2023-05-13,28,17049.7,employed,501,0.66,412.68,education,married,1,rent,6,14,0,0,2826.61,0
74326,Applicant_371,2023-05-13,39,55622.92,self-employed,577,0.17,16884.42,personal,divorced,5,own,17,30,0,0,8328.59,1
74327,Applicant_371,2023-05-14,59,63103.68,unemployed,702,0.41,2182.72,education,single,0,own,19,0,1,1,7918.18,1
74328,Applicant_371,2023-05-15,63,84190.88,self-employed,738,0.39,6496.57,car,divorced,5,own,17,1,1,1,10705.48,0
74329,Applicant_371,2023-05-16,47,34020.97,unemployed,488,0.67,26826.26,education,married,3,own,4,17,1,1,4347.83,0
74330,Applicant_371,2023-05-17,36,29557.94,self-employed,477,0.68,15673.51,car,single,1,rent,0,38,0,0,6569.07,0
74331,Applicant_371,2023-05-17,26,11841.85,self-employed,371,0.56,20151.56,personal,married,5,own,18,23,0,0,2930.67,1
74332,Applicant_371,2023-05-18,31,50130.7,unemployed,494,0.15,239.37,car,married,2,rent,7,18,1,1,8068.79,0
74333,Applicant_371,2023-05-20,37,58251.4,unemployed,614,0.21,13323.77,personal,divorced,3,rent,5,9,0,0,6693.7,0
74334,Applicant_371,2023-05-20,50,87285.74,self-employed,757,0.24,853.86,home,divorced,2,family,3,2,0,0,11166.34,1
74335,Applicant_371,2023-05-22,51,19300.15,employed,480,0.77,30704.81,home,divorced,3,rent,8,25,1,1,3751.16,0
74336,Applicant_371,2023-05-23,19,36623.61,unemployed,526,0.67,4062.15,personal,married,0,own,5,19,0,0,5165.27,0
74337,Applicant_371,2023-05-23,64,15689.46,self-employed,519,0.38,573.0,home,married,2,own,4,28,0,0,3339.04,1
74338,Applicant_371,2023-05-24,44,18743.55,self-employed,567,0.36,2722.3,education,single,5,own,3,18,1,1,4872.8,0
74339,Applicant_371,2023-05-24,66,33543.34,self-employed,624,0.47,4871.41,car,single,4,own,10,7,0,0,6313.23,0
74340,Applicant_371,2023-05-25,24,11094.66,unemployed,430,0.39,3774.49,car,divorced,4,rent,10,32,1,1,3266.92,0
74341,Applicant_371,2023-05-25,38,39977.89,unemployed,496,0.73,36806.25,car,married,0,own,6,39,1,1,2580.49,0
74342,Applicant_371,2023-05-26,30,81223.0,self-employed,723,0.11,62031.18,personal,married,0,rent,14,13,1,1,10857.49,0
74343,Applicant_371,2023-05-26,54,122278.79,self-employed,850,0.24,10635.02,personal,divorced,5,family,17,16,0,0,15574.64,1
74344,Applicant_371,2023-05-27,46,27369.57,employed,409,0.49,149.03,car,divorced,3,own,11,2,1,0,5859.27,0
74345,Applicant_371,2023-05-28,70,54623.23,self-employed,700,0.21,10506.99,car,divorced,2,rent,5,36,1,1,6684.95,0
74346,Applicant_371,2023-05-28,24,27440.21,unemployed,410,0.72,10362.95,home,divorced,1,rent,19,17,1,0,4399.33,0
74347,Applicant_371,2023-05-29,63,21443.17,unemployed,584,0.72,493.25,education,divorced,3,family,2,38,0,0,3555.19,0
74348,Applicant_371,2023-05-29,29,32645.04,employed,464,0.79,4902.44,education,single,0,own,8,6,0,0,6198.78,1
74349,Applicant_371,2023-05-31,56,51876.59,self-employed,592,0.44,5991.22,education,divorced,4,rent,9,13,1,0,6454.87,0
74350,Applicant_371,2023-05-31,41,38448.66,employed,561,0.6,502.65,car,divorced,3,own,5,6,1,1,6599.89,0
74351,Applicant_371,2023-06-01,32,27480.04,self-employed,475,0.31,2931.01,education,single,2,rent,10,9,1,0,5625.45,1
74352,Applicant_371,2023-06-02,46,32197.95,unemployed,537,0.31,1994.23,education,single,3,rent,9,5,0,0,6703.59,1
74353,Applicant_371,2023-06-06,45,65741.89,self-employed,643,0.26,2744.72,education,divorced,5,rent,10,8,0,0,7289.37,0
74354,Applicant_371,2023-06-06,49,17486.88,employed,558,0.63,12998.79,education,single,1,own,10,11,0,0,2096.49,0
74355,Applicant_371,2023-06-07,70,84483.11,employed,777,0.11,5884.42,home,single,5,family,18,40,0,0,11234.72,1
74356,Applicant_371,2023-06-07,64,22663.58,unemployed,575,0.47,571.07,personal,single,1,rent,1,31,1,0,3399.49,0
74357,Applicant_371,2023-06-08,51,46993.42,self-employed,592,0.65,1057.24,car,married,4,own,12,23,1,1,7985.45,0
74358,Applicant_371,2023-06-08,54,33790.4,self-employed,584,0.43,69290.95,car,divorced,1,rent,4,25,0,0,4812.35,1
74359,Applicant_371,2023-06-09,27,31852.34,unemployed,503,0.31,1328.5,home,married,4,rent,6,30,0,0,5341.2,0
74360,Applicant_371,2023-06-09,32,30335.97,unemployed,606,0.37,1905.27,personal,married,5,rent,4,3,1,0,4998.06,1
74361,Applicant_371,2023-06-11,49,40934.41,unemployed,588,0.4,2704.95,personal,married,5,rent,9,31,0,0,5658.82,1
74362,Applicant_371,2023-06-13,58,17610.53,self-employed,534,0.57,17724.73,education,married,2,family,8,31,0,0,4038.59,1
74363,Applicant_371,2023-06-13,52,53089.82,self-employed,615,0.46,825.19,personal,divorced,3,rent,12,23,0,0,6966.95,0
74364,Applicant_371,2023-06-14,25,34615.41,self-employed,523,0.53,2114.65,car,single,1,family,10,40,0,0,4332.15,0
74365,Applicant_371,2023-06-14,26,33646.68,employed,534,0.44,4327.88,home,married,1,family,6,39,0,0,5709.07,0
74366,Applicant_371,2023-06-15,46,47463.33,unemployed,570,0.74,12337.09,education,married,1,rent,3,28,0,0,7101.45,0
74367,Applicant_371,2023-06-15,34,42807.28,employed,524,0.44,2992.99,education,single,5,own,7,10,0,0,4927.05,0
74368,Applicant_371,2023-06-17,27,13717.54,self-employed,372,0.5,2295.66,education,single,5,own,18,5,1,1,2620.65,0
74369,Applicant_371,2023-06-18,27,17182.2,self-employed,432,0.69,4012.88,education,married,4,rent,18,38,1,0,5440.62,0
74370,Applicant_371,2023-06-18,30,38404.42,self-employed,470,0.73,2479.5,education,single,4,rent,10,33,0,0,6730.34,0
74371,Applicant_371,2023-06-19,52,22990.91,employed,439,0.42,95544.92,education,divorced,4,family,9,12,1,1,5103.13,0
74372,Applicant_371,2023-06-19,43,37131.86,unemployed,549,0.63,864.03,personal,married,2,rent,11,23,0,0,7222.7,0
74373,Applicant_371,2023-06-20,49,18618.32,employed,616,0.55,11428.82,personal,married,1,own,10,32,0,0,4754.68,0
74374,Applicant_371,2023-06-21,49,107243.5,unemployed,806,0.14,2049.72,car,married,0,own,18,23,1,0,12149.66,1
74375,Applicant_371,2023-06-22,45,86633.61,employed,775,0.33,130.38,personal,married,1,family,16,23,1,0,10158.3,1
74376,Applicant_371,2023-06-23,41,74036.87,unemployed,720,0.48,2160.84,education,married,3,family,17,33,1,1,8808.66,0
74377,Applicant_371,2023-06-24,50,52166.24,employed,612,0.28,1889.43,education,married,2,rent,15,34,1,0,5476.1,1
74378,Applicant_371,2023-06-24,49,68258.11,self-employed,820,0.2,527.64,personal,married,1,own,15,16,0,0,9242.7,1
74379,Applicant_371,2023-06-25,24,28951.91,employed,436,0.36,3965.15,home,single,4,rent,3,27,1,0,4650.88,1
74380,Applicant_371,2023-06-25,62,33914.94,unemployed,560,0.74,8599.55,car,divorced,5,rent,13,7,1,1,5437.4,0
74381,Applicant_371,2023-06-27,41,14258.31,employed,481,0.39,418.4,car,married,1,rent,10,23,1,1,2653.09,0
74382,Applicant_371,2023-06-28,37,65578.54,self-employed,669,0.11,1693.15,education,divorced,5,own,8,1,1,1,6886.86,0
74383,Applicant_371,2023-06-29,58,16481.45,unemployed,559,0.7,3119.67,car,married,5,rent,16,9,1,1,2168.88,0
74384,Applicant_371,2023-07-04,53,69589.91,employed,699,0.23,4447.39,car,single,4,family,19,34,0,0,8997.09,1
74385,Applicant_371,2023-07-08,51,53174.19,self-employed,665,0.21,1905.6,home,married,1,rent,17,40,0,0,8011.32,0
74386,Applicant_371,2023-07-08,51,28122.44,unemployed,500,0.65,23136.2,education,divorced,2,family,1,5,0,0,3216.08,0
74387,Applicant_371,2023-07-10,44,63224.12,employed,540,0.22,103767.17,education,single,5,rent,17,29,0,0,8401.47,0
74388,Applicant_371,2023-07-10,50,47610.39,employed,607,0.77,6917.43,car,divorced,2,rent,18,0,1,1,7574.9,0
74389,Applicant_371,2023-07-11,28,34386.04,employed,542,0.35,1080.41,education,single,2,family,16,13,0,0,5561.83,1
74390,Applicant_371,2023-07-12,58,33787.57,unemployed,495,0.71,4648.68,home,married,5,own,10,30,0,0,5961.58,0
74391,Applicant_371,2023-07-13,39,29854.07,unemployed,502,0.51,8501.01,home,married,4,own,0,33,0,0,4729.58,1
74392,Applicant_371,2023-07-14,23,40297.31,unemployed,503,0.59,471.7,home,married,1,own,16,13,1,1,4236.47,0
74393,Applicant_371,2023-07-14,69,35908.82,employed,617,0.55,1008.95,personal,single,0,family,10,26,0,0,5921.47,0
74394,Applicant_371,2023-07-15,36,45864.47,unemployed,547,0.61,911.85,home,divorced,3,own,0,12,0,0,5519.44,1
74395,Applicant_371,2023-07-17,70,36462.2,employed,595,0.65,794.9,car,single,3,own,0,2,1,0,4971.04,0
74396,Applicant_371,2023-07-18,44,41012.77,unemployed,449,0.4,857.44,education,married,1,rent,3,36,0,0,6467.06,0
74397,Applicant_371,2023-07-18,44,26978.37,self-employed,489,0.69,4032.92,personal,single,2,family,19,15,1,0,3539.13,0
74398,Applicant_371,2023-07-19,22,42225.96,unemployed,596,0.65,1941.1,personal,single,5,family,3,35,0,0,8471.81,1
74399,Applicant_371,2023-07-19,32,94578.09,unemployed,756,0.25,8179.18,education,divorced,4,family,14,23,0,0,11175.45,1
74400,Applicant_372,2023-01-01,37,16301.59,employed,440,0.44,256.52,home,married,3,own,16,18,0,0,2082.58,1
74401,Applicant_372,2023-01-02,33,42716.28,employed,516,0.78,1237.75,personal,married,3,rent,20,40,0,0,6820.41,0
74402,Applicant_372,2023-01-05,40,35223.57,employed,537,0.41,9769.88,home,married,4,rent,14,34,1,1,2530.13,0
74403,Applicant_372,2023-01-05,38,38644.3,self-employed,531,0.61,13477.0,home,single,5,own,20,37,0,0,5328.55,1
74404,Applicant_372,2023-01-07,51,61161.71,unemployed,725,0.14,1927.24,education,single,1,own,7,19,0,0,10214.86,1
74405,Applicant_372,2023-01-08,39,87435.45,self-employed,710,0.34,37086.54,car,divorced,2,family,19,35,1,0,10495.59,1
74406,Applicant_372,2023-01-08,61,17754.94,unemployed,561,0.43,639.25,education,married,3,own,6,34,0,0,3683.45,0
74407,Applicant_372,2023-01-09,41,51148.19,employed,596,0.4,7312.88,education,divorced,1,family,17,29,1,1,6013.42,0
74408,Applicant_372,2023-01-10,52,29888.76,self-employed,594,0.72,2253.82,personal,married,3,family,15,32,0,0,4213.39,1
74409,Applicant_372,2023-01-10,30,23054.15,unemployed,438,0.63,673.24,education,divorced,0,rent,13,4,1,1,2874.1,0
74410,Applicant_372,2023-01-12,46,38246.47,unemployed,558,0.42,5414.11,car,married,1,family,6,24,0,0,6678.32,0
74411,Applicant_372,2023-01-12,43,13163.98,self-employed,509,0.5,1849.54,personal,divorced,3,family,8,27,0,0,4734.64,0
74412,Applicant_372,2023-01-13,28,42642.38,unemployed,539,0.34,6668.85,personal,divorced,4,rent,2,25,0,0,4860.14,0
74413,Applicant_372,2023-01-13,31,18751.3,employed,513,0.48,6825.31,home,single,4,family,12,14,0,0,4970.28,0
74414,Applicant_372,2023-01-14,20,71134.42,employed,655,0.39,10037.38,car,divorced,0,rent,14,5,0,0,9921.26,1
74415,Applicant_372,2023-01-15,62,36795.09,unemployed,589,0.46,3218.1,personal,married,3,family,0,40,0,0,7095.75,1
74416,Applicant_372,2023-01-17,52,116927.96,employed,850,0.16,295.56,personal,single,5,rent,19,32,1,0,13899.51,1
74417,Applicant_372,2023-01-17,31,21886.89,employed,416,0.47,369.62,home,married,3,rent,0,29,0,0,3028.23,1
74418,Applicant_372,2023-01-18,48,60825.55,self-employed,601,0.24,9233.38,home,single,0,rent,14,20,0,0,7668.69,1
74419,Applicant_372,2023-01-19,69,42008.9,employed,584,0.53,1342.49,car,married,1,own,14,19,0,0,6334.14,0
74420,Applicant_372,2023-01-20,61,16164.02,employed,572,0.43,3646.66,home,single,0,family,17,17,0,0,3170.4,1
74421,Applicant_372,2023-01-20,22,26995.74,employed,510,0.3,8365.39,car,divorced,5,own,10,32,0,0,4899.06,0
74422,Applicant_372,2023-01-21,41,38793.05,employed,599,0.56,82.45,home,single,5,own,20,34,0,0,5034.77,1
74423,Applicant_372,2023-01-23,50,28526.73,unemployed,548,0.38,12307.14,personal,single,4,rent,11,28,0,0,6398.68,0
74424,Applicant_372,2023-01-23,55,22860.06,self-employed,594,0.4,5619.29,car,married,5,family,2,33,0,0,4243.55,0
74425,Applicant_372,2023-01-24,58,57642.04,unemployed,675,0.15,2118.63,personal,single,4,rent,13,0,0,0,7647.53,1
74426,Applicant_372,2023-01-26,28,44428.41,unemployed,508,0.33,1777.28,home,single,5,family,13,17,0,0,6169.77,1
74427,Applicant_372,2023-01-27,59,50456.73,self-employed,634,0.23,944.22,home,divorced,1,family,11,38,1,1,7075.32,0
74428,Applicant_372,2023-01-27,57,31066.25,employed,587,0.56,2260.96,home,married,0,family,3,24,1,1,5102.54,0
74429,Applicant_372,2023-01-28,28,25824.84,unemployed,483,0.38,5417.61,home,divorced,1,own,6,35,1,0,4627.65,0
74430,Applicant_372,2023-01-29,40,33042.85,self-employed,490,0.32,330.59,personal,single,3,rent,9,33,1,0,4804.54,1
74431,Applicant_372,2023-01-31,33,32596.3,unemployed,588,0.57,2467.15,personal,single,3,rent,2,35,0,0,4019.6,1
74432,Applicant_372,2023-02-01,33,17001.98,unemployed,448,0.37,3771.13,car,single,0,family,9,4,0,0,4040.22,1
74433,Applicant_372,2023-02-01,24,25729.09,self-employed,364,0.56,12519.37,education,single,5,family,17,24,1,0,4422.2,1
74434,Applicant_372,2023-02-02,70,38690.2,unemployed,625,0.57,2496.19,car,married,5,family,18,39,0,0,6704.0,0
74435,Applicant_372,2023-02-04,19,28866.6,employed,448,0.62,1171.75,home,married,0,rent,17,37,0,0,4957.96,1
74436,Applicant_372,2023-02-05,28,20982.96,employed,485,0.63,4969.23,education,single,0,family,12,4,0,0,5022.9,0
74437,Applicant_372,2023-02-05,44,41869.65,employed,624,0.74,960.02,home,divorced,2,own,10,9,0,0,6353.96,0
74438,Applicant_372,2023-02-06,46,63247.67,unemployed,642,0.41,5284.96,car,married,3,rent,14,35,1,0,9082.91,0
74439,Applicant_372,2023-02-06,49,31194.02,self-employed,551,0.54,4934.5,home,divorced,2,rent,0,24,0,0,5946.29,1
74440,Applicant_372,2023-02-07,51,27461.2,self-employed,540,0.44,43484.19,car,married,4,family,2,28,1,0,4395.44,0
74441,Applicant_372,2023-02-09,55,19932.22,employed,577,0.76,207.28,home,divorced,5,family,12,29,1,1,4054.89,0
74442,Applicant_372,2023-02-09,58,42281.2,self-employed,490,0.34,2471.8,home,married,0,rent,11,21,1,0,7038.99,0
74443,Applicant_372,2023-02-10,40,13762.2,unemployed,496,0.34,25624.4,car,married,3,own,8,12,0,0,1909.3,1
74444,Applicant_372,2023-02-11,56,61014.62,unemployed,605,0.45,7322.0,personal,married,0,own,11,21,0,0,5526.72,1
74445,Applicant_372,2023-02-12,69,35718.5,self-employed,643,0.55,2248.82,education,married,4,rent,2,29,0,0,5333.36,1
74446,Applicant_372,2023-02-12,19,33455.91,self-employed,496,0.69,3322.52,home,single,0,rent,11,21,1,0,6754.71,0
74447,Applicant_372,2023-02-13,54,35660.54,employed,525,0.45,2480.95,home,married,2,rent,13,33,0,0,4643.66,1
74448,Applicant_372,2023-02-13,67,92826.68,self-employed,776,0.25,1308.45,education,divorced,1,own,12,11,1,0,12759.73,1
74449,Applicant_372,2023-02-14,59,59533.82,unemployed,650,0.39,894.25,personal,divorced,0,family,3,16,0,0,7539.19,1
74450,Applicant_372,2023-02-15,52,37102.44,employed,590,0.45,21305.62,personal,single,3,family,3,22,1,1,5870.04,0
74451,Applicant_372,2023-02-15,38,141070.06,self-employed,850,0.41,24734.89,home,married,0,family,4,3,1,0,16835.72,0
74452,Applicant_372,2023-02-16,58,34170.77,unemployed,663,0.39,2537.68,education,married,3,own,0,13,1,0,4777.19,1
74453,Applicant_372,2023-02-16,58,29308.01,unemployed,602,0.46,6768.67,car,divorced,2,rent,14,29,0,0,5356.31,1
74454,Applicant_372,2023-02-17,70,36072.39,unemployed,694,0.77,4687.22,personal,married,4,rent,9,15,0,0,4975.63,0
74455,Applicant_372,2023-02-18,70,21596.21,employed,706,0.44,379.76,education,married,5,family,0,21,0,0,3032.12,1
74456,Applicant_372,2023-02-18,21,34545.23,unemployed,529,0.68,4465.93,education,single,1,rent,0,25,1,0,5100.16,0
74457,Applicant_372,2023-02-19,23,21343.81,unemployed,446,0.63,3597.76,home,married,1,own,10,14,0,0,5327.52,0
74458,Applicant_372,2023-02-20,57,42881.79,employed,660,0.36,1697.21,personal,divorced,3,family,7,40,1,0,7802.56,0
74459,Applicant_372,2023-02-20,42,31892.82,unemployed,528,0.34,209.72,personal,married,3,own,3,34,1,0,4948.12,1
74460,Applicant_372,2023-02-21,21,58139.22,unemployed,522,0.49,1828.38,personal,single,5,own,5,13,0,0,7090.56,0
74461,Applicant_372,2023-02-21,69,49680.51,employed,719,0.59,8802.33,personal,married,4,family,6,23,0,0,6839.35,1
74462,Applicant_372,2023-02-23,31,37094.1,employed,536,0.46,15237.08,car,divorced,4,own,17,21,1,0,6004.66,1
74463,Applicant_372,2023-02-24,60,39312.91,unemployed,584,0.44,1274.48,car,single,5,own,10,4,0,0,5686.74,0
74464,Applicant_372,2023-02-26,27,28037.72,unemployed,488,0.67,915.77,car,single,1,family,5,34,0,0,4364.03,0
74465,Applicant_372,2023-02-28,31,33045.91,unemployed,524,0.63,11398.62,home,single,0,rent,17,15,1,0,6059.91,0
74466,Applicant_372,2023-03-01,68,42455.04,unemployed,709,0.47,523.91,car,divorced,5,family,2,27,0,0,7044.66,1
74467,Applicant_372,2023-03-02,18,51900.09,employed,541,0.25,1423.31,personal,single,2,own,0,16,0,0,7863.69,1
74468,Applicant_372,2023-03-02,67,51332.12,unemployed,697,0.29,987.03,personal,single,1,family,19,14,0,0,6685.78,1
74469,Applicant_372,2023-03-05,18,19512.89,self-employed,398,0.62,595.55,personal,married,2,own,16,16,0,0,4831.16,0
74470,Applicant_372,2023-03-08,44,11792.26,self-employed,459,0.78,471.3,personal,single,3,family,16,13,0,0,1044.72,1
74471,Applicant_372,2023-03-08,52,32004.64,employed,600,0.66,14305.15,car,single,5,own,13,34,0,0,4783.26,0
74472,Applicant_372,2023-03-10,46,55841.04,unemployed,670,0.31,5232.19,home,divorced,5,family,8,18,0,0,8487.19,0
