application_id,applicant_id,ds,applicant_age,annual_income,employment_status,credit_score,debt_to_income_ratio,loan_amount_requested,property_value,down_payment,loan_term_years,interest_rate,marital_status,num_dependents,residence_type,years_at_current_job,has_previous_mortgage,previous_default,bank_account_balance,is_approved
81041,Applicant_407,2023-01-20,38,73299.4,self-employed,689,0.28,105186.88,155265.78,25210.7,25,3.09,married,3,own_other,9,0,0,26395.27,0
81042,Applicant_407,2023-01-21,27,68337.62,self-employed,649,0.46,83095.04,106215.95,29403.01,20,3.47,single,3,own_other,25,1,0,13682.93,1
81043,Applicant_407,2023-01-21,57,45980.77,retired,676,0.31,468060.31,677789.68,137935.83,20,3.4,married,4,rent,8,0,0,18249.84,0
81044,Applicant_407,2023-01-24,50,25779.87,employed,579,0.48,466133.56,886915.93,170533.05,20,4.15,single,1,family,10,0,0,19058.99,0
81045,Applicant_407,2023-01-24,41,65487.01,employed,708,0.42,404160.37,775488.84,171018.29,20,5.29,married,3,rent,22,1,1,24335.24,0
81046,Applicant_407,2023-01-25,51,27309.4,self-employed,640,0.37,400842.59,491132.74,86849.98,20,5.17,married,3,rent,0,0,0,8276.92,0
81047,Applicant_407,2023-01-26,56,31685.54,employed,820,0.2,429941.26,672033.28,188300.62,15,3.64,divorced,1,rent,6,0,0,12499.29,1
81048,Applicant_407,2023-01-28,52,44151.95,retired,749,0.24,369311.1,510963.78,79480.77,20,3.91,single,2,rent,1,0,0,18042.59,1
81049,Applicant_407,2023-01-28,27,62837.21,employed,647,0.22,95183.04,160919.09,23815.44,15,4.78,single,1,rent,29,0,0,22750.21,0
81050,Applicant_407,2023-01-29,46,31305.91,self-employed,669,0.43,299427.16,439713.63,43992.6,30,5.47,divorced,4,family,29,1,0,16870.59,0
81051,Applicant_407,2023-01-30,50,52906.06,self-employed,674,0.22,351054.98,442515.41,122824.4,20,3.91,divorced,3,own_other,19,0,0,17693.77,1
81052,Applicant_407,2023-01-30,56,102729.54,self-employed,811,0.1,218005.14,401976.31,57894.84,30,4.42,single,3,family,24,0,0,25251.57,1
81053,Applicant_407,2023-01-31,64,29387.81,employed,777,0.3,246437.51,479520.42,111271.74,20,3.58,single,4,family,10,1,0,13086.16,1
81054,Applicant_407,2023-02-01,27,96527.26,employed,645,0.19,431271.45,778218.88,215263.4,30,3.1,married,0,rent,11,0,0,31582.43,1
81055,Applicant_407,2023-02-03,60,66140.66,self-employed,756,0.21,50421.29,62399.44,18211.27,25,3.77,divorced,3,rent,5,1,0,25607.48,1
81056,Applicant_407,2023-02-03,47,72245.5,employed,717,0.25,464984.44,614345.23,80884.21,15,5.53,married,3,own_other,7,1,0,18845.18,0
81057,Applicant_407,2023-02-05,37,51913.93,self-employed,674,0.45,316376.54,400284.33,74893.83,30,3.72,married,3,own_other,2,1,0,17837.41,0
81058,Applicant_407,2023-02-06,37,38971.35,retired,671,0.2,429391.99,541789.9,75562.57,15,4.09,single,2,own_other,13,0,0,10139.46,1
81059,Applicant_407,2023-02-06,39,115957.95,self-employed,736,0.25,240593.18,386761.28,103192.72,30,4.75,divorced,1,own_other,13,0,0,26267.89,1
81060,Applicant_407,2023-02-07,60,77438.85,employed,834,0.25,263069.98,455825.53,85020.81,15,4.06,divorced,2,rent,21,1,0,24876.4,1
81061,Applicant_407,2023-02-07,54,72935.13,self-employed,731,0.4,98665.31,196554.17,28698.9,25,5.14,single,4,own_other,12,0,0,27708.92,0
81062,Applicant_407,2023-02-10,59,63633.47,employed,803,0.21,346726.56,629430.55,173369.5,25,3.44,single,2,own_other,17,1,1,23227.3,1
81063,Applicant_407,2023-02-11,31,45858.3,self-employed,622,0.42,100145.47,154520.68,29459.66,25,4.25,single,3,rent,19,0,0,11249.98,1
81064,Applicant_407,2023-02-11,25,43492.43,employed,712,0.26,450243.35,565485.9,97658.15,30,3.41,married,3,own_other,20,0,0,17101.89,1
81065,Applicant_407,2023-02-12,44,49020.09,self-employed,663,0.49,161137.38,237167.42,39901.99,30,5.2,married,2,own_other,24,1,1,8011.69,0
81066,Applicant_407,2023-02-14,29,49717.49,employed,623,0.32,194181.96,319276.41,66654.45,25,5.48,married,4,own_other,12,0,0,21578.46,1
81067,Applicant_407,2023-02-16,65,26115.64,self-employed,671,0.32,483560.51,849463.63,149602.78,30,5.81,divorced,2,own_other,9,1,1,8974.41,0
81068,Applicant_407,2023-02-17,28,34059.91,retired,545,0.27,210748.35,371984.72,84902.33,30,3.53,single,3,family,4,1,1,21374.61,1
81069,Applicant_407,2023-02-17,40,41027.03,retired,614,0.34,371002.43,557303.25,133118.35,15,5.51,married,3,rent,15,1,0,15607.61,0
81070,Applicant_407,2023-02-18,42,83712.21,retired,765,0.2,147279.6,223620.53,57397.97,15,4.76,divorced,0,own_other,15,0,0,31107.29,1
81071,Applicant_407,2023-02-19,53,56398.44,self-employed,804,0.21,199903.49,367475.71,40709.6,15,5.79,single,4,rent,4,0,0,20410.86,1
81072,Applicant_407,2023-02-20,64,72034.88,self-employed,667,0.47,336535.12,646628.96,89395.75,15,4.94,married,4,rent,24,1,0,16623.66,0
81073,Applicant_407,2023-02-26,34,87088.76,self-employed,683,0.29,256204.64,434429.02,86329.13,15,3.72,single,4,rent,29,0,0,34237.64,0
81074,Applicant_407,2023-02-26,36,39888.72,employed,611,0.37,360408.91,622515.2,108976.09,25,4.06,divorced,0,rent,23,1,0,12563.99,1
81075,Applicant_407,2023-02-28,62,131010.76,employed,791,0.13,141080.8,204177.28,55814.56,20,5.63,divorced,3,rent,8,1,1,39522.33,1
81076,Applicant_407,2023-03-01,56,62309.04,employed,771,0.47,331155.67,502302.49,142507.32,25,3.77,married,3,family,2,1,0,31007.89,0
81077,Applicant_407,2023-03-02,52,42332.81,employed,722,0.44,87454.81,157341.5,40161.9,30,5.19,divorced,0,rent,15,0,0,22984.35,1
81078,Applicant_407,2023-03-04,32,59486.04,retired,602,0.38,151688.18,182779.62,21125.16,20,4.98,divorced,3,rent,27,1,1,20178.59,0
81079,Applicant_407,2023-03-04,39,82375.52,retired,689,0.19,103001.27,169767.33,21074.08,25,5.23,divorced,2,own_other,1,0,0,34098.96,1
81080,Applicant_407,2023-03-05,57,23250.22,self-employed,612,0.3,470557.26,863623.1,238608.24,20,3.27,single,2,own_other,2,1,1,16893.18,0
81081,Applicant_407,2023-03-05,54,54726.08,self-employed,735,0.46,372339.29,565364.05,63615.9,20,3.53,divorced,4,own_other,23,1,0,24922.38,1
81082,Applicant_407,2023-03-08,62,115321.95,employed,850,0.17,301387.93,567623.64,81964.45,30,4.5,single,1,rent,20,1,1,29002.39,1
81083,Applicant_407,2023-03-08,50,25473.23,employed,727,0.38,346160.26,620881.01,110202.31,20,3.03,divorced,1,rent,15,1,1,19606.75,1
81084,Applicant_407,2023-03-09,49,80003.48,self-employed,809,0.15,306589.12,453390.09,119716.82,30,5.8,divorced,1,rent,13,1,1,27407.19,0
81085,Applicant_407,2023-03-10,31,64304.05,retired,526,0.25,431372.39,744152.86,121189.87,20,4.87,single,0,rent,12,1,1,16272.16,1
81086,Applicant_407,2023-03-10,60,55427.92,self-employed,751,0.31,167610.99,253326.75,70482.57,15,3.14,single,2,family,4,0,0,20278.71,1
81087,Applicant_407,2023-03-11,52,46754.61,self-employed,711,0.43,366309.39,644022.11,171667.03,20,4.44,married,3,rent,9,0,0,25149.13,0
81088,Applicant_407,2023-03-13,28,123492.72,self-employed,735,0.2,130337.44,167333.37,18335.81,30,5.91,married,2,family,9,1,0,37361.41,1
81089,Applicant_407,2023-03-13,42,110557.99,retired,665,0.18,385655.89,705794.42,146455.24,25,3.55,divorced,4,family,19,1,1,36639.92,0
81090,Applicant_407,2023-03-14,28,65991.26,self-employed,614,0.23,432657.9,544529.83,104488.53,25,5.59,divorced,2,rent,5,1,0,19596.89,1
81091,Applicant_407,2023-03-14,25,161132.97,self-employed,769,0.24,376944.27,659904.14,181586.37,20,3.9,divorced,3,own_other,23,1,0,43983.46,1
81092,Applicant_407,2023-03-15,30,66259.79,employed,679,0.5,90779.35,177971.81,21150.41,25,3.67,divorced,0,family,0,0,0,18507.11,0
81093,Applicant_407,2023-03-15,50,87421.54,retired,710,0.2,406245.75,775557.92,146685.34,15,5.25,married,2,rent,2,0,0,34010.44,1
81094,Applicant_407,2023-03-16,51,24608.42,employed,712,0.38,282911.28,508375.73,130226.09,30,4.24,single,4,family,16,0,0,18211.01,1
81095,Applicant_407,2023-03-16,28,56497.98,employed,618,0.25,127515.04,219691.95,29668.86,25,3.26,single,3,rent,22,1,1,26436.67,1
81096,Applicant_407,2023-03-17,51,53653.57,employed,679,0.33,168327.57,250823.99,41696.45,20,4.28,married,3,rent,17,0,0,13205.75,1
81097,Applicant_407,2023-03-18,50,40744.68,self-employed,761,0.29,280693.79,379959.07,56662.48,20,5.4,married,3,rent,25,0,0,19340.39,1
81098,Applicant_407,2023-03-18,34,88872.42,self-employed,642,0.24,206226.45,308464.04,79863.68,20,5.77,single,3,rent,12,0,0,32654.25,0
81099,Applicant_407,2023-03-19,43,31941.22,self-employed,641,0.39,388592.48,583855.15,64550.61,25,5.37,divorced,1,rent,28,0,0,16009.08,1
81100,Applicant_407,2023-03-19,52,113153.92,employed,812,0.29,298273.53,434202.8,72623.6,15,3.04,divorced,2,rent,9,1,1,34208.73,1
81101,Applicant_407,2023-03-20,39,111910.93,employed,730,0.19,268288.53,402250.85,94320.95,25,4.42,divorced,2,family,23,1,0,29077.97,1
81102,Applicant_407,2023-03-22,46,34460.2,self-employed,681,0.26,134852.09,266719.1,75830.44,15,5.07,married,2,family,18,1,0,21025.34,0
81103,Applicant_407,2023-03-22,51,160599.04,self-employed,850,0.22,225033.21,341881.54,101837.6,25,4.64,single,2,rent,20,1,0,35741.61,1
81104,Applicant_407,2023-03-23,55,122869.26,retired,767,0.12,300117.77,365398.18,48556.65,30,5.8,single,0,own_other,23,1,1,37793.4,0
81105,Applicant_407,2023-03-24,47,114763.08,employed,737,0.29,153587.01,296506.3,66531.1,15,4.14,divorced,1,own_other,19,0,0,38965.26,1
81106,Applicant_407,2023-03-27,63,25847.3,employed,718,0.29,256953.41,456959.42,60801.85,15,4.8,married,4,family,23,0,0,10114.43,1
81107,Applicant_407,2023-03-27,25,126044.34,retired,712,0.17,274936.63,359739.61,74619.64,15,5.62,married,1,rent,7,1,0,35437.93,1
81108,Applicant_407,2023-03-28,32,55572.84,retired,703,0.26,295237.63,445587.06,83104.12,30,4.63,divorced,3,rent,1,1,0,22846.3,0
81109,Applicant_407,2023-03-28,42,67696.18,retired,709,0.42,247803.69,316689.97,43127.45,25,4.2,single,1,family,4,0,0,17160.86,0
81110,Applicant_407,2023-03-31,42,59720.13,retired,623,0.39,250611.07,349967.88,86003.29,25,5.95,married,1,family,18,1,1,21914.37,1
81111,Applicant_407,2023-04-02,63,51858.92,self-employed,789,0.38,175414.16,269779.06,44962.09,25,5.1,divorced,4,rent,3,1,0,23652.86,1
81112,Applicant_407,2023-04-03,44,41916.82,employed,676,0.27,150702.82,181512.13,36186.83,30,3.83,married,4,rent,9,1,0,22704.64,1
81113,Applicant_407,2023-04-03,26,32923.66,employed,588,0.29,84517.8,125260.29,18700.85,20,3.99,married,3,own_other,7,1,0,18391.81,0
81114,Applicant_407,2023-04-04,57,38281.09,retired,729,0.34,201525.99,280293.71,31073.78,25,4.45,married,4,family,4,1,1,15619.85,0
81115,Applicant_407,2023-04-04,44,48490.22,self-employed,676,0.23,207834.67,277943.21,82756.56,25,3.22,single,4,own_other,28,1,0,26254.58,1
81116,Applicant_407,2023-04-05,61,156324.68,retired,813,0.13,56492.23,102317.95,25363.9,30,5.73,single,3,own_other,14,1,1,41360.83,1
81117,Applicant_407,2023-04-05,59,132896.19,self-employed,720,0.29,406663.41,724877.38,210231.01,30,5.12,married,0,rent,5,0,0,36231.91,1
81118,Applicant_407,2023-04-06,50,167845.24,self-employed,763,0.2,398217.73,538068.95,65969.58,20,5.44,married,0,own_other,24,0,0,48907.06,1
81119,Applicant_407,2023-04-06,50,32289.58,self-employed,656,0.23,363917.15,683599.04,98171.19,30,3.81,divorced,3,family,5,1,1,15654.26,0
81120,Applicant_407,2023-04-07,63,58790.44,self-employed,801,0.49,438160.74,782567.64,231414.71,25,4.3,single,4,rent,30,0,0,24297.96,1
81121,Applicant_407,2023-04-09,31,94752.63,self-employed,676,0.11,289043.15,564483.4,77649.76,15,3.04,divorced,4,rent,8,1,1,33235.4,0
81122,Applicant_407,2023-04-09,59,111183.37,self-employed,792,0.21,263630.81,407661.78,97983.54,15,3.12,single,3,rent,19,1,0,35465.55,1
81123,Applicant_407,2023-04-10,55,124538.38,retired,826,0.17,320616.95,551186.48,164292.08,20,4.1,divorced,0,family,1,0,0,39808.86,1
81124,Applicant_407,2023-04-10,34,81125.11,self-employed,617,0.13,274535.33,511772.51,62968.11,15,3.03,married,2,own_other,13,0,0,27830.82,1
81125,Applicant_407,2023-04-12,25,48517.19,self-employed,645,0.31,449292.97,623457.37,164771.34,30,3.34,divorced,4,own_other,30,0,0,26138.46,0
81126,Applicant_407,2023-04-12,60,70416.16,self-employed,704,0.39,499675.28,944306.71,125172.91,30,4.5,divorced,0,rent,11,0,0,28643.82,0
81127,Applicant_407,2023-04-14,27,43654.41,self-employed,596,0.44,325698.4,507063.04,78167.11,25,3.27,divorced,2,own_other,17,0,0,21239.58,0
81128,Applicant_407,2023-04-14,37,31467.2,employed,688,0.43,287593.17,531460.9,103764.86,30,5.79,divorced,2,family,18,1,0,19408.11,0
81129,Applicant_407,2023-04-16,62,51093.02,self-employed,740,0.2,196922.48,302308.74,39295.06,20,4.69,single,2,own_other,11,0,0,25208.77,1
81130,Applicant_407,2023-04-17,32,37124.21,retired,676,0.48,147395.76,260890.21,36672.99,25,4.38,single,4,own_other,2,1,0,18722.42,0
81131,Applicant_407,2023-04-17,41,58074.14,employed,751,0.5,304562.12,582724.58,156726.18,20,5.06,single,1,family,7,1,1,21271.41,1
81132,Applicant_407,2023-04-18,36,81046.14,self-employed,711,0.25,149542.06,183488.99,54560.14,25,5.4,married,3,rent,8,1,0,21966.59,1
81133,Applicant_407,2023-04-18,49,33193.34,retired,730,0.5,246953.82,325848.26,81213.08,20,4.89,divorced,2,family,30,1,0,16265.04,1
81134,Applicant_407,2023-04-20,25,60668.03,employed,617,0.46,318951.6,469177.79,116779.97,15,4.35,single,4,own_other,6,0,0,16522.06,0
81135,Applicant_407,2023-04-21,48,119029.27,self-employed,786,0.13,75178.08,111049.38,25697.8,30,4.5,married,2,own_other,20,0,0,31898.26,1
81136,Applicant_407,2023-04-22,48,51207.37,employed,645,0.22,303518.4,395751.51,59775.31,15,3.32,divorced,2,own_other,24,1,0,15933.74,1
81137,Applicant_407,2023-04-23,56,38782.99,employed,707,0.28,99916.88,193040.74,25615.97,15,4.36,divorced,4,family,4,1,0,15369.05,0
81138,Applicant_407,2023-04-24,64,50228.24,retired,764,0.22,417038.42,831561.37,201954.72,30,5.79,married,4,family,15,0,0,21067.46,1
81139,Applicant_407,2023-04-25,36,69473.55,retired,745,0.42,354680.66,526325.62,77578.1,15,3.59,single,4,own_other,10,1,1,20150.79,1
81140,Applicant_407,2023-04-26,48,68469.54,self-employed,728,0.42,61094.59,105660.1,14962.37,25,5.06,single,0,family,28,1,1,23189.44,0
81141,Applicant_407,2023-04-28,51,97254.03,self-employed,808,0.24,163166.13,289619.22,71461.38,15,5.12,divorced,2,family,26,0,0,27949.09,1
81142,Applicant_407,2023-04-29,38,83569.69,retired,657,0.14,386724.14,704543.62,170131.39,20,4.17,married,4,rent,14,0,0,27884.09,0
81143,Applicant_407,2023-04-29,57,84249.15,retired,788,0.13,56783.02,88653.41,10329.89,25,4.48,divorced,0,family,8,1,1,33609.43,0
81144,Applicant_407,2023-04-30,39,62697.22,retired,699,0.42,318260.63,509752.48,112136.96,15,3.87,married,4,own_other,10,1,0,18220.98,1
81145,Applicant_407,2023-04-30,45,88494.8,self-employed,758,0.17,376584.94,456192.01,53638.65,30,3.11,single,4,rent,27,0,0,37670.35,1
81146,Applicant_407,2023-05-01,51,46223.9,self-employed,744,0.39,204264.75,308913.48,88420.01,20,3.19,divorced,3,rent,23,1,1,18934.68,1
81147,Applicant_407,2023-05-04,62,54967.31,employed,796,0.42,100436.29,164076.65,40255.33,30,4.25,married,0,own_other,8,0,0,18097.06,1
81148,Applicant_407,2023-05-07,36,55706.86,self-employed,607,0.25,89301.2,165327.21,27706.98,30,3.8,single,2,family,18,1,0,20677.48,1
81149,Applicant_407,2023-05-08,61,84735.31,employed,824,0.11,437065.39,779981.24,211887.79,15,5.7,divorced,0,family,10,0,0,29699.18,1
81150,Applicant_407,2023-05-08,40,119835.74,employed,791,0.29,317125.19,628176.23,73574.85,20,3.59,married,2,family,8,1,1,33535.88,1
81151,Applicant_407,2023-05-09,33,87894.98,employed,754,0.27,201867.84,282453.16,56181.61,25,5.34,married,0,rent,16,0,0,25924.92,1
81152,Applicant_407,2023-05-09,30,75943.22,employed,660,0.28,156977.69,226817.2,27114.37,20,5.89,single,1,own_other,26,1,0,21553.8,1
81153,Applicant_407,2023-05-10,26,21673.55,retired,549,0.28,152669.26,284461.91,54196.82,20,5.47,single,4,rent,7,1,0,11562.44,1
81154,Applicant_407,2023-05-11,63,65272.95,self-employed,790,0.41,97898.8,168892.38,46832.22,20,3.48,married,1,own_other,20,0,0,23181.16,1
81155,Applicant_407,2023-05-11,52,49116.11,self-employed,765,0.25,261583.33,437386.15,118605.21,30,5.3,married,3,own_other,19,1,0,20140.05,1
81156,Applicant_407,2023-05-12,61,49379.76,employed,789,0.25,188927.77,297958.82,71455.27,20,5.14,divorced,3,own_other,29,1,0,19619.87,1
81157,Applicant_407,2023-05-12,38,44907.16,self-employed,657,0.28,379907.7,722568.51,171485.51,20,4.27,divorced,1,rent,30,1,1,19053.77,1
81158,Applicant_407,2023-05-14,54,56691.08,retired,668,0.22,102099.81,152533.31,45083.62,25,5.5,single,3,own_other,17,0,0,19557.36,1
81159,Applicant_407,2023-05-14,40,50972.53,self-employed,695,0.39,70131.75,139256.78,17697.85,30,5.96,single,4,family,13,1,0,17363.21,1
81160,Applicant_407,2023-05-16,34,100854.33,employed,747,0.2,471115.22,797919.9,148818.35,30,4.24,married,1,own_other,5,0,0,28797.22,1
81161,Applicant_407,2023-05-16,45,72369.46,retired,717,0.22,289234.45,456349.64,131686.14,15,5.43,divorced,0,family,17,0,0,28064.6,1
81162,Applicant_407,2023-05-17,40,35551.1,self-employed,624,0.29,328892.97,627379.83,140270.12,15,3.37,single,1,own_other,20,0,0,19297.48,1
81163,Applicant_407,2023-05-17,61,54772.74,employed,689,0.48,275149.45,521728.21,80653.33,15,5.48,divorced,1,family,10,0,0,23830.48,1
81164,Applicant_407,2023-05-18,59,84229.22,self-employed,806,0.18,498128.1,872395.78,253731.97,20,4.19,single,4,family,9,1,1,24121.97,1
81165,Applicant_407,2023-05-18,59,62442.22,retired,783,0.37,95212.01,154278.57,39819.17,25,4.5,single,0,own_other,6,0,0,26565.72,1
81166,Applicant_407,2023-05-19,47,39886.59,retired,698,0.36,196729.05,247158.03,50042.71,30,3.37,single,0,family,8,1,1,25109.84,0
81167,Applicant_407,2023-05-20,59,65698.05,employed,850,0.31,439971.7,578912.97,81172.66,15,4.12,divorced,0,rent,9,1,1,21051.69,1
81168,Applicant_407,2023-05-23,31,24831.31,retired,598,0.38,222473.38,371038.91,92075.42,20,5.09,divorced,2,own_other,8,0,0,11142.28,1
81169,Applicant_407,2023-05-24,56,53092.22,retired,693,0.38,343738.47,649237.21,159671.96,20,4.75,divorced,1,rent,5,0,0,17986.34,0
81170,Applicant_407,2023-05-24,26,87457.9,self-employed,635,0.27,57056.47,69213.33,20578.47,25,5.45,married,0,family,29,1,1,31765.29,1
81171,Applicant_407,2023-05-25,38,62567.95,self-employed,745,0.2,318960.31,474335.94,119262.7,25,5.68,married,1,own_other,20,0,0,15751.74,1
81172,Applicant_407,2023-05-27,26,79071.05,self-employed,678,0.4,417334.25,501749.85,54565.65,25,5.24,divorced,3,own_other,26,1,0,16222.46,0
81173,Applicant_407,2023-05-28,35,41199.64,self-employed,807,0.44,59680.72,81979.51,22376.86,25,3.08,married,2,rent,3,1,1,18706.13,0
81174,Applicant_407,2023-05-30,62,102466.07,self-employed,700,0.29,469575.9,908481.06,156025.8,20,5.71,single,2,rent,8,0,0,17192.76,0
81175,Applicant_407,2023-05-31,58,55935.56,employed,783,0.27,411874.53,537461.06,148527.28,25,5.28,single,1,family,14,1,0,13982.14,1
81176,Applicant_407,2023-06-01,63,78455.68,self-employed,780,0.42,136552.65,189874.64,21340.86,25,4.49,single,1,family,17,0,0,36845.74,1
81177,Applicant_407,2023-06-01,63,58933.16,employed,850,0.34,181827.12,233733.83,54279.5,30,5.76,divorced,1,own_other,17,1,1,24687.85,1
81178,Applicant_407,2023-06-03,35,126518.35,retired,723,0.21,471247.57,650576.72,174595.82,30,3.96,single,4,rent,12,0,0,40199.64,1
81179,Applicant_407,2023-06-03,58,35685.11,self-employed,717,0.35,445954.59,574034.34,163618.15,15,4.01,married,2,family,0,0,0,16068.68,1
81180,Applicant_407,2023-06-07,56,66789.8,self-employed,765,0.3,439255.5,621141.14,73908.3,30,4.55,married,0,rent,2,0,0,28979.63,1
81181,Applicant_407,2023-06-08,25,74218.08,employed,636,0.39,212098.3,313643.39,46913.97,15,4.25,married,4,family,24,0,0,16837.81,0
81182,Applicant_407,2023-06-12,25,56125.47,retired,630,0.22,105159.39,182571.34,31718.48,25,4.62,married,2,rent,12,0,0,16760.93,1
81183,Applicant_407,2023-06-13,29,57435.71,retired,605,0.48,297625.97,529464.75,146311.72,30,3.74,single,2,own_other,19,1,0,28159.87,0
81184,Applicant_407,2023-06-13,65,94116.21,retired,758,0.14,91004.42,128800.84,33804.8,20,5.92,divorced,3,rent,5,0,0,33177.24,0
81185,Applicant_407,2023-06-15,29,150575.57,self-employed,740,0.17,165322.69,290011.28,53513.28,20,4.67,married,2,family,27,1,1,39206.03,0
81186,Applicant_407,2023-06-15,32,79001.39,employed,724,0.26,60470.36,90437.91,12211.45,20,3.89,single,3,family,14,1,1,21271.49,0
81187,Applicant_407,2023-06-17,33,36366.16,retired,571,0.31,473633.61,772929.68,122061.03,25,4.6,single,3,own_other,22,1,0,13209.07,1
81188,Applicant_407,2023-06-17,61,55092.01,employed,837,0.39,70920.44,117633.07,32443.17,20,4.62,single,0,own_other,13,1,1,15594.64,0
81189,Applicant_407,2023-06-18,51,53604.57,self-employed,651,0.48,245978.95,431409.52,97375.3,30,3.35,divorced,0,own_other,28,1,0,17841.93,1
81190,Applicant_407,2023-06-18,38,30943.91,self-employed,696,0.26,259046.62,415139.96,52287.32,25,5.36,divorced,2,rent,10,0,0,13409.01,0
81191,Applicant_407,2023-06-19,51,88412.68,self-employed,730,0.16,487640.68,721716.94,138263.61,25,3.57,divorced,3,family,3,0,0,22660.71,1
81192,Applicant_407,2023-06-20,43,107675.21,employed,646,0.12,457103.58,735673.48,152521.21,15,4.76,single,3,own_other,4,1,1,28858.56,0
81193,Applicant_407,2023-06-20,58,122872.75,retired,775,0.25,213956.22,413265.99,122065.3,15,5.21,single,1,family,22,1,0,30889.87,1
