client_id,age,income,credit_score,debt_to_income_ratio,num_bank_products,tenure_years,digital_usage_score,satisfaction_score,previous_insurance,family_size,employment_stability,region,marketing_exposure,complaints,life_events,buy_insurance
9361,51,44851,701,0.18,4,10,1,1,0,3,Unstable,Rural,0,1,Marriage,0
9362,41,60980,812,0.31,2,14,6,5,0,4,Unstable,Rural,0,2,None,0
9363,40,62092,793,0.29,5,2,2,5,0,5,Stable,Suburban,2,2,Child Birth,0
9364,30,51276,610,0.59,1,10,4,1,0,2,Unstable,Suburban,2,1,Marriage,0
9365,31,86647,731,0.33,1,19,4,6,0,4,Stable,Rural,1,0,Home Purchase,0
9366,38,38392,765,0.53,5,15,9,7,0,5,Unstable,Suburban,3,2,None,1
9367,62,62883,632,0.54,2,2,7,9,0,5,Unstable,Suburban,4,1,None,1
9368,64,104587,790,0.18,1,17,9,9,0,4,Unstable,Rural,1,0,None,0
9369,39,67782,771,0.46,2,3,6,2,1,1,Stable,Urban,2,1,Marriage,0
9370,57,40086,658,0.24,4,4,1,8,0,4,Stable,Rural,2,1,None,1
9371,67,68687,564,0.15,4,5,8,9,0,4,Stable,Urban,2,1,Marriage,1
9372,51,120800,758,0.54,5,12,4,4,1,1,Stable,Suburban,4,1,None,0
9373,53,60980,850,0.25,3,19,8,7,0,2,Stable,Urban,4,2,Home Purchase,0
9374,61,79840,725,0.27,2,12,3,5,1,1,Unstable,Urban,0,0,Home Purchase,0
9375,29,60129,764,0.26,3,5,6,1,0,5,Unstable,Suburban,1,1,None,0
9376,53,66886,583,0.2,3,15,4,8,1,3,Stable,Rural,2,2,Home Purchase,0
9377,56,58043,695,0.32,2,18,4,2,0,2,Stable,Rural,4,2,None,0
9378,30,34548,688,0.31,3,19,2,3,1,4,Stable,Suburban,3,0,Marriage,1
9379,26,69348,611,0.3,1,3,4,5,0,4,Stable,Rural,3,1,None,0
9380,30,29424,743,0.56,4,2,1,7,0,5,Unstable,Urban,2,1,None,0
9381,67,52188,740,0.27,5,11,1,5,0,5,Stable,Urban,0,0,Child Birth,1
9382,28,107792,670,0.12,2,14,5,4,0,2,Stable,Urban,4,0,Marriage,0
9383,53,58200,698,0.19,5,5,1,2,1,2,Unstable,Suburban,4,2,Child Birth,0
9384,49,36918,850,0.46,4,13,3,1,0,2,Stable,Urban,3,2,None,0
9385,33,66022,637,0.4,5,8,3,3,0,5,Stable,Suburban,0,0,Child Birth,0
9386,27,46160,586,0.58,2,6,4,6,0,3,Unstable,Rural,1,0,Child Birth,1
9387,50,62715,584,0.45,5,12,1,9,0,1,Unstable,Suburban,2,2,Marriage,1
9388,67,30586,724,0.2,3,7,7,9,0,5,Stable,Suburban,2,1,None,0
9389,51,79491,445,0.16,3,11,4,5,0,3,Unstable,Suburban,4,0,Child Birth,1
9390,60,63115,648,0.36,4,8,7,3,1,5,Unstable,Suburban,1,0,Marriage,1
9391,56,34952,603,0.43,3,9,5,3,0,1,Unstable,Urban,3,1,Marriage,0
9392,25,68993,694,0.18,5,4,1,7,1,2,Unstable,Urban,0,1,Child Birth,0
9393,40,108379,694,0.4,1,5,4,7,0,3,Stable,Suburban,3,1,None,0
9394,35,40103,734,0.53,5,4,5,3,0,2,Stable,Suburban,1,1,Home Purchase,0
9395,50,78940,761,0.46,1,12,4,7,0,1,Unstable,Urban,1,0,None,1
9396,64,70448,814,0.43,5,18,7,8,0,5,Stable,Urban,4,2,Home Purchase,0
9397,25,70082,664,0.49,1,15,1,3,0,4,Unstable,Urban,1,1,None,0
9398,50,82506,633,0.15,1,8,9,5,0,1,Unstable,Rural,0,2,Child Birth,0
9399,52,53074,785,0.2,2,11,6,8,1,1,Unstable,Urban,3,1,Child Birth,1
9400,33,63808,534,0.12,2,14,8,7,1,3,Unstable,Rural,1,1,Child Birth,1
9401,68,62456,775,0.17,5,7,8,1,0,4,Unstable,Rural,3,0,Home Purchase,1
9402,46,38606,714,0.56,3,16,9,2,0,3,Unstable,Rural,4,2,None,0
9403,32,71469,744,0.21,2,8,5,6,1,3,Stable,Urban,4,2,Marriage,0
9404,66,50938,736,0.43,1,11,8,8,0,2,Unstable,Urban,4,0,Child Birth,1
9405,51,105755,713,0.45,5,1,8,5,1,1,Unstable,Urban,3,0,Home Purchase,1
9406,63,47303,717,0.42,3,17,6,7,0,1,Unstable,Suburban,0,1,Home Purchase,1
9407,43,26992,588,0.38,5,7,8,7,1,1,Unstable,Rural,2,2,None,0
9408,49,88010,634,0.34,1,18,5,3,0,4,Unstable,Urban,4,1,Home Purchase,0
9409,62,41393,850,0.31,2,12,8,1,0,2,Stable,Urban,2,0,None,0
9410,45,29667,767,0.56,2,5,3,6,0,4,Unstable,Urban,0,1,Home Purchase,1
9411,48,69688,806,0.1,4,6,4,5,0,5,Stable,Suburban,2,1,Child Birth,0
9412,48,93312,665,0.13,4,2,3,9,0,3,Unstable,Suburban,1,2,Home Purchase,1
9413,43,78433,707,0.35,5,12,5,1,0,3,Stable,Rural,2,0,Home Purchase,0
9414,26,45706,752,0.27,5,11,5,5,1,4,Stable,Suburban,3,2,None,0
9415,38,63213,820,0.3,3,4,5,3,1,4,Unstable,Urban,3,0,Marriage,0
9416,56,52815,684,0.6,2,7,2,6,1,3,Stable,Urban,3,2,Marriage,0
9417,66,101521,747,0.49,2,5,9,5,0,2,Stable,Urban,3,0,None,0
9418,56,49067,771,0.54,4,11,7,4,0,2,Stable,Suburban,4,1,Home Purchase,0
9419,52,62474,793,0.28,1,16,8,8,0,3,Unstable,Rural,1,1,Marriage,1
9420,63,64231,679,0.22,1,10,2,9,1,5,Stable,Suburban,0,0,None,1
9421,64,30994,828,0.48,4,9,7,9,0,4,Stable,Suburban,1,2,None,0
9422,66,55177,557,0.5,5,6,3,1,0,1,Stable,Suburban,2,1,Marriage,1
9423,64,55584,587,0.37,2,13,5,9,1,5,Unstable,Urban,2,0,Marriage,1
9424,37,94420,748,0.55,2,4,7,4,0,2,Unstable,Suburban,3,1,Marriage,1
9425,36,64878,745,0.58,2,11,9,4,0,1,Unstable,Suburban,3,1,Marriage,0
9426,32,50541,676,0.34,1,11,1,9,0,1,Unstable,Rural,3,1,Home Purchase,0
9427,39,56372,655,0.21,5,16,6,1,1,5,Stable,Urban,3,0,None,0
9428,50,58326,657,0.36,1,19,6,5,1,5,Stable,Suburban,3,1,None,1
9429,36,59027,610,0.59,5,6,2,8,0,4,Unstable,Urban,0,1,Child Birth,0
9430,67,83185,695,0.25,4,17,9,5,0,5,Stable,Suburban,4,2,None,0
9431,51,84467,544,0.41,5,18,5,8,1,3,Unstable,Urban,3,0,Home Purchase,1
9432,42,35232,813,0.45,1,4,9,5,0,2,Unstable,Rural,4,2,Home Purchase,0
9433,69,86698,738,0.21,2,18,4,2,0,4,Stable,Suburban,2,2,Marriage,0
9434,60,78783,829,0.39,1,11,5,2,0,4,Unstable,Rural,3,2,Marriage,0
9435,51,58681,716,0.26,4,12,5,8,0,3,Unstable,Rural,3,0,Marriage,0
9436,33,23150,696,0.53,2,10,5,3,1,1,Stable,Rural,2,0,None,0
9437,63,65316,712,0.46,1,3,9,2,0,5,Unstable,Urban,0,2,None,0
9438,25,51151,630,0.51,2,15,1,1,0,1,Unstable,Urban,0,0,Child Birth,1
9439,31,73872,575,0.2,4,18,8,4,1,2,Unstable,Rural,3,2,Marriage,0
9440,50,76165,601,0.12,5,16,7,3,0,2,Unstable,Urban,4,2,Home Purchase,0
9441,31,92976,657,0.53,5,7,1,8,1,4,Stable,Rural,1,2,None,0
9442,31,33470,611,0.29,3,11,2,1,1,5,Stable,Urban,4,0,Child Birth,0
9443,32,113459,834,0.19,2,10,1,5,0,1,Unstable,Urban,3,2,Marriage,0
9444,40,82382,629,0.15,4,9,4,6,0,5,Unstable,Suburban,0,1,Home Purchase,0
9445,27,77856,739,0.36,1,18,9,1,0,4,Unstable,Suburban,4,2,Home Purchase,1
9446,69,107910,758,0.18,1,13,1,9,0,4,Stable,Rural,0,1,Marriage,1
9447,34,67945,823,0.38,3,10,3,2,0,1,Unstable,Suburban,0,1,Child Birth,0
9448,31,85841,768,0.46,1,12,7,4,0,5,Stable,Urban,0,0,Marriage,1
9449,45,64244,682,0.37,4,13,4,7,0,3,Stable,Urban,4,2,Home Purchase,1
9450,61,81020,850,0.55,4,5,6,9,0,2,Stable,Urban,4,2,Child Birth,1
9451,55,89040,575,0.18,5,12,7,3,0,2,Stable,Urban,4,0,Child Birth,0
9452,47,86473,605,0.35,2,4,6,2,0,2,Unstable,Suburban,3,2,None,1
9453,51,22200,721,0.18,2,3,8,8,1,4,Stable,Urban,3,2,Home Purchase,0
9454,46,49654,708,0.54,1,14,2,9,1,3,Unstable,Urban,1,2,Home Purchase,1
9455,63,89295,781,0.57,2,3,1,2,1,4,Unstable,Urban,2,1,None,1
9456,51,72453,716,0.3,3,2,7,3,0,1,Stable,Urban,3,0,None,1
9457,28,58764,736,0.25,2,8,3,6,0,5,Stable,Rural,2,0,Home Purchase,0
9458,48,72691,799,0.24,1,7,4,3,0,5,Stable,Suburban,0,2,Child Birth,1
9459,47,32407,714,0.53,2,2,7,6,0,5,Stable,Rural,1,2,None,0
9460,43,79661,767,0.44,4,18,2,6,1,5,Unstable,Urban,3,2,None,0
9461,66,69286,624,0.54,4,17,7,3,0,4,Unstable,Urban,0,0,Child Birth,0
9462,27,62131,631,0.16,5,14,4,2,0,5,Stable,Urban,2,0,Child Birth,1
9463,51,55527,788,0.34,5,12,9,8,0,1,Unstable,Urban,2,0,Child Birth,1
9464,27,65776,712,0.44,5,18,1,7,0,3,Unstable,Rural,4,2,Child Birth,0
9465,52,53143,716,0.55,5,17,3,9,1,4,Stable,Urban,3,0,Child Birth,0
9466,41,51902,630,0.29,2,16,8,1,0,1,Unstable,Rural,2,1,Child Birth,0
9467,55,104721,659,0.26,1,10,7,1,0,1,Unstable,Suburban,3,2,None,0
9468,34,20336,728,0.56,2,4,2,1,0,2,Stable,Urban,0,0,None,1
9469,46,20850,669,0.12,1,2,5,1,1,3,Stable,Suburban,1,0,Home Purchase,1
9470,54,79537,613,0.34,1,5,7,5,1,2,Unstable,Suburban,3,2,Marriage,0
9471,45,29506,614,0.33,1,14,5,2,0,5,Unstable,Urban,1,2,Child Birth,0
9472,60,20000,636,0.17,1,10,1,4,0,1,Stable,Suburban,1,1,None,0
9473,47,85356,666,0.3,4,8,5,9,0,2,Unstable,Rural,0,1,Home Purchase,0
9474,62,91501,672,0.46,1,1,3,3,1,1,Unstable,Urban,3,2,Child Birth,0
9475,36,27299,850,0.28,2,9,1,8,0,5,Unstable,Urban,1,2,Home Purchase,0
9476,49,20000,792,0.25,1,5,4,9,1,5,Unstable,Rural,0,1,Home Purchase,1
9477,44,29530,729,0.49,4,9,7,9,0,3,Stable,Urban,0,0,Marriage,1
9478,66,42502,850,0.59,2,9,7,2,0,5,Stable,Urban,2,1,Marriage,0
9479,31,107847,688,0.49,3,18,2,8,0,3,Unstable,Rural,0,2,Child Birth,0
9480,53,49256,747,0.52,2,5,2,8,0,5,Stable,Urban,0,2,Child Birth,0
9481,53,80796,732,0.57,4,16,1,3,1,5,Unstable,Suburban,4,2,None,1
9482,37,78044,747,0.5,4,2,2,1,0,3,Unstable,Suburban,0,2,Marriage,0
9483,27,93060,625,0.59,5,4,9,1,1,2,Unstable,Urban,3,2,None,1
9484,26,44350,669,0.47,3,18,9,4,1,4,Stable,Rural,1,1,Home Purchase,0
9485,40,59745,618,0.43,1,5,7,9,0,2,Stable,Suburban,1,0,Marriage,1
9486,54,54520,740,0.45,4,8,3,9,0,5,Stable,Suburban,3,1,None,1
9487,62,73449,700,0.55,5,12,8,2,0,1,Unstable,Rural,1,1,Marriage,0
9488,30,90397,511,0.44,5,14,4,7,1,4,Unstable,Suburban,4,2,Home Purchase,1
9489,69,114460,751,0.48,1,17,5,1,1,5,Unstable,Suburban,2,2,Home Purchase,1
9490,31,50234,721,0.21,2,12,5,5,0,3,Stable,Urban,1,2,Marriage,0
9491,29,63534,850,0.56,3,2,2,5,0,1,Stable,Urban,1,2,None,0
9492,31,81667,792,0.32,1,4,9,8,0,4,Stable,Suburban,2,0,None,0
9493,58,75294,811,0.18,1,11,6,9,1,4,Unstable,Urban,2,1,Marriage,0
9494,56,102877,587,0.5,2,12,6,3,1,4,Stable,Urban,0,0,Child Birth,0
9495,37,57303,811,0.28,2,19,1,6,0,1,Stable,Urban,3,0,Marriage,0
9496,54,50064,680,0.19,4,2,2,7,1,1,Unstable,Suburban,2,0,Child Birth,0
9497,49,94407,630,0.23,2,10,4,6,1,3,Unstable,Suburban,4,0,None,0
9498,45,67576,465,0.12,2,10,8,9,0,1,Unstable,Rural,2,0,Marriage,0
9499,45,73506,831,0.15,3,2,8,4,0,1,Unstable,Suburban,0,2,Home Purchase,0
9500,52,58182,671,0.4,3,19,9,1,1,2,Stable,Suburban,2,0,Home Purchase,1
9501,44,83177,687,0.53,3,4,1,4,1,3,Stable,Rural,0,0,Child Birth,0
9502,58,38373,732,0.32,1,18,8,6,0,3,Stable,Urban,0,1,Marriage,1
9503,29,48543,850,0.41,3,18,4,6,0,4,Stable,Rural,0,0,None,0
9504,42,20000,677,0.5,3,14,5,3,0,5,Unstable,Rural,3,0,Marriage,0
9505,63,44310,698,0.28,5,13,5,2,0,4,Stable,Urban,1,1,Marriage,0
9506,67,83289,796,0.43,3,15,7,8,1,3,Stable,Urban,0,1,None,0
9507,35,61160,672,0.28,1,15,3,9,0,3,Stable,Rural,3,1,None,1
9508,41,36902,616,0.42,5,4,5,4,1,5,Unstable,Rural,2,2,Home Purchase,0
9509,69,95736,481,0.21,1,15,7,3,0,5,Stable,Suburban,1,2,Marriage,0
9510,46,63462,833,0.59,1,14,6,1,0,5,Unstable,Urban,0,2,Home Purchase,1
9511,61,102343,723,0.14,5,7,2,2,0,5,Stable,Suburban,0,0,Child Birth,1
9512,44,81417,754,0.35,5,17,8,8,0,4,Stable,Urban,0,0,Home Purchase,1
9513,30,64705,651,0.24,5,9,9,6,1,1,Stable,Rural,1,1,Child Birth,0
9514,58,105875,767,0.4,5,4,9,6,0,4,Unstable,Urban,0,1,None,1
9515,38,50633,641,0.31,1,18,9,1,1,5,Stable,Rural,2,1,None,0
9516,47,32627,716,0.25,5,13,2,8,0,4,Unstable,Urban,1,1,Marriage,1
9517,44,99983,710,0.23,2,15,3,6,0,4,Unstable,Urban,4,1,Marriage,0
9518,37,75113,812,0.19,3,4,4,4,0,4,Stable,Urban,3,0,Home Purchase,1
9519,68,94845,764,0.49,3,18,2,3,0,5,Unstable,Rural,2,1,None,0
9520,65,82034,637,0.21,2,10,6,6,1,5,Stable,Urban,2,2,Child Birth,0
9521,56,101086,760,0.49,1,7,7,3,1,5,Stable,Suburban,0,2,Child Birth,0
9522,50,47211,663,0.34,1,6,9,4,0,2,Stable,Urban,3,2,Child Birth,0
9523,38,55284,618,0.14,3,13,1,8,1,1,Unstable,Suburban,4,0,None,0
9524,60,55020,755,0.18,4,18,7,7,0,3,Stable,Rural,3,2,Child Birth,0
9525,32,55357,719,0.55,2,9,5,7,0,2,Unstable,Rural,4,2,None,0
9526,64,20823,580,0.4,2,11,3,6,1,2,Unstable,Urban,2,0,Marriage,1
9527,46,64085,648,0.19,3,16,5,8,0,2,Stable,Urban,2,1,Home Purchase,0
9528,46,79776,774,0.45,5,8,6,9,0,2,Stable,Suburban,3,2,None,1
9529,40,42987,738,0.51,4,5,4,1,0,4,Unstable,Urban,1,1,Marriage,0
9530,51,37158,743,0.27,1,15,9,3,0,2,Unstable,Urban,0,0,Home Purchase,1
9531,34,56601,850,0.38,1,2,1,8,0,1,Stable,Suburban,3,2,Marriage,0
9532,49,79613,799,0.25,1,5,6,1,0,5,Stable,Urban,1,1,Marriage,1
9533,55,33107,688,0.14,1,10,2,9,0,3,Stable,Suburban,3,0,None,0
9534,45,118381,659,0.3,2,19,7,1,0,1,Stable,Rural,3,2,None,0
9535,51,27521,631,0.48,2,14,9,9,0,2,Stable,Urban,1,1,Marriage,1
9536,41,45732,654,0.33,5,13,6,7,0,5,Stable,Suburban,4,0,Marriage,0
9537,57,88352,540,0.3,2,14,9,6,0,2,Unstable,Rural,0,2,None,1
9538,55,84188,578,0.28,5,4,8,9,0,3,Stable,Suburban,4,2,None,0
9539,66,81999,765,0.33,5,7,5,4,1,2,Unstable,Urban,1,0,Home Purchase,1
9540,50,42864,850,0.26,1,18,8,5,1,4,Unstable,Suburban,1,0,Marriage,0
9541,45,47608,705,0.41,1,6,5,2,1,4,Unstable,Rural,4,2,None,0
9542,60,38589,629,0.13,2,15,8,3,0,2,Unstable,Urban,1,2,Marriage,0
9543,25,51995,359,0.5,2,11,7,7,1,5,Unstable,Urban,0,0,Child Birth,0
9544,28,69568,850,0.19,5,17,5,5,1,3,Unstable,Urban,3,1,Child Birth,0
9545,28,38468,566,0.42,3,10,8,8,0,2,Stable,Rural,0,2,Home Purchase,0
9546,50,20000,552,0.32,1,16,6,3,0,3,Unstable,Urban,1,2,Home Purchase,0
9547,28,89230,670,0.49,4,19,7,3,0,2,Unstable,Rural,1,0,None,0
9548,33,55495,695,0.51,3,11,5,1,0,3,Stable,Rural,1,1,Child Birth,0
9549,54,78702,701,0.2,1,7,8,1,0,2,Unstable,Suburban,2,1,Home Purchase,1
9550,69,52271,614,0.44,1,14,8,2,1,4,Unstable,Rural,1,0,Marriage,1
9551,28,73569,741,0.19,2,1,1,7,1,2,Stable,Suburban,2,1,Child Birth,0
9552,29,118154,647,0.16,4,17,8,9,0,4,Stable,Urban,3,0,Child Birth,1
9553,69,31417,650,0.57,4,13,8,6,0,5,Stable,Suburban,2,0,Marriage,0
9554,47,40551,672,0.18,1,8,7,5,1,2,Stable,Rural,1,2,Home Purchase,0
9555,40,37481,632,0.21,5,19,6,4,0,3,Stable,Suburban,1,0,Home Purchase,0
9556,46,112604,574,0.17,4,8,3,4,1,5,Unstable,Urban,0,2,Child Birth,0
9557,61,59548,581,0.34,3,17,7,7,0,4,Stable,Suburban,4,2,Home Purchase,0
9558,32,82186,589,0.56,5,5,4,1,0,5,Unstable,Urban,0,0,None,0
9559,57,20000,745,0.23,2,11,8,6,1,2,Unstable,Rural,0,2,Child Birth,1
9560,62,69361,739,0.37,1,14,5,1,0,1,Unstable,Urban,4,0,Child Birth,1
9561,67,50979,673,0.31,1,10,3,4,0,2,Stable,Suburban,1,2,Child Birth,0
9562,40,94715,678,0.27,3,12,6,6,0,4,Unstable,Suburban,1,2,Home Purchase,1
9563,29,76469,816,0.39,3,3,6,2,0,5,Unstable,Suburban,0,0,None,1
9564,40,49507,751,0.38,2,9,6,5,0,1,Unstable,Rural,0,0,Home Purchase,0
9565,31,99495,850,0.28,2,11,8,4,0,3,Unstable,Suburban,3,1,Marriage,0
9566,25,101790,642,0.53,4,9,1,3,1,5,Stable,Rural,1,2,Marriage,1
9567,33,97642,583,0.13,5,1,1,6,0,5,Stable,Rural,1,0,Child Birth,1
9568,42,79062,799,0.14,1,18,7,7,0,2,Stable,Suburban,0,2,Marriage,0
9569,69,53067,697,0.6,4,3,3,2,0,3,Unstable,Rural,1,1,None,0
9570,27,65801,619,0.47,2,14,8,6,0,1,Stable,Urban,3,1,Home Purchase,1
9571,48,49582,748,0.5,3,4,3,1,0,5,Stable,Urban,0,2,None,1
9572,52,65532,629,0.4,4,5,6,4,0,2,Unstable,Rural,3,0,Marriage,0
9573,34,45134,768,0.31,3,10,1,6,0,2,Unstable,Urban,3,2,Child Birth,0
9574,33,55758,748,0.41,5,5,2,3,1,1,Unstable,Urban,3,1,Marriage,1
9575,37,113588,677,0.15,3,3,7,9,0,3,Stable,Urban,2,0,Home Purchase,1
9576,59,67773,531,0.48,1,9,6,3,1,3,Stable,Suburban,2,2,Marriage,0
9577,47,49253,607,0.37,5,12,1,4,1,2,Unstable,Urban,3,0,None,0
9578,41,32493,850,0.58,3,2,7,5,0,3,Unstable,Urban,4,2,Marriage,0
9579,31,57504,850,0.42,4,11,4,8,0,3,Stable,Urban,1,1,Child Birth,0
9580,40,78633,850,0.18,1,1,1,2,1,2,Stable,Urban,4,2,Child Birth,0
9581,64,63417,740,0.34,1,16,9,4,1,5,Unstable,Urban,0,2,Child Birth,0
9582,60,58650,590,0.13,2,3,3,2,0,5,Unstable,Rural,1,0,Home Purchase,1
9583,44,70639,833,0.47,2,13,9,3,0,3,Stable,Rural,4,0,Child Birth,0
9584,48,69857,673,0.35,4,15,7,3,0,2,Stable,Suburban,4,0,Marriage,0
9585,29,77632,631,0.28,2,1,8,7,1,5,Stable,Urban,0,0,None,0
9586,69,78298,733,0.58,3,16,7,5,0,5,Stable,Suburban,3,0,Home Purchase,0
9587,30,57785,850,0.57,2,15,9,2,1,2,Stable,Urban,0,1,Child Birth,0
9588,52,56535,689,0.58,1,6,3,6,1,1,Unstable,Urban,3,1,Home Purchase,0
9589,29,60020,701,0.21,4,15,8,4,0,3,Stable,Suburban,1,2,Child Birth,1
9590,63,74006,546,0.46,3,18,2,2,0,3,Unstable,Urban,0,0,Marriage,0
9591,62,88028,710,0.57,1,17,4,3,0,5,Unstable,Suburban,1,1,Home Purchase,0
9592,26,51578,766,0.39,1,14,4,2,0,2,Stable,Suburban,2,2,Marriage,0
9593,67,55906,691,0.21,5,18,6,4,0,4,Unstable,Urban,2,2,Marriage,0
9594,63,39663,698,0.51,2,17,3,3,0,4,Unstable,Urban,4,0,Marriage,1
9595,45,22618,722,0.54,3,1,1,8,0,2,Stable,Urban,2,0,None,1
9596,64,29054,595,0.45,4,14,8,4,0,2,Unstable,Rural,2,1,Marriage,0
9597,61,34907,472,0.25,4,7,9,3,1,1,Stable,Urban,0,0,None,0
9598,42,43355,689,0.2,4,1,7,9,0,4,Stable,Suburban,4,2,Home Purchase,1
9599,36,71497,677,0.41,5,3,9,9,0,2,Stable,Urban,0,1,Child Birth,0
9600,41,33216,757,0.34,3,11,6,3,0,2,Unstable,Suburban,0,1,Home Purchase,1
9601,61,60442,850,0.43,1,18,3,4,0,3,Unstable,Suburban,0,0,Child Birth,0
9602,62,80946,829,0.16,5,14,9,7,1,4,Unstable,Suburban,2,1,Child Birth,0
9603,39,39253,494,0.17,2,3,1,3,0,2,Unstable,Rural,4,2,None,0
9604,31,47703,850,0.28,1,2,1,9,0,4,Unstable,Urban,3,2,Marriage,0
9605,38,26998,766,0.23,4,15,2,7,1,2,Unstable,Suburban,0,0,Child Birth,1
9606,25,36187,673,0.41,2,7,4,6,0,4,Unstable,Urban,4,1,Child Birth,0
9607,62,94248,847,0.28,3,13,3,6,1,1,Stable,Suburban,4,0,Child Birth,0
9608,27,72624,444,0.44,3,4,1,8,0,1,Unstable,Suburban,2,0,Marriage,0
9609,61,113738,645,0.48,5,8,7,9,0,1,Unstable,Suburban,2,2,Home Purchase,1
9610,68,41574,719,0.19,3,2,4,3,0,5,Unstable,Urban,3,2,Marriage,0
9611,55,97710,706,0.56,4,13,1,3,1,2,Unstable,Rural,1,0,Marriage,1
9612,67,41779,850,0.49,5,4,6,8,0,3,Unstable,Rural,4,2,Marriage,0
9613,37,47470,818,0.41,5,13,6,3,0,5,Unstable,Suburban,3,1,None,1
9614,42,128057,768,0.55,4,16,1,4,1,4,Unstable,Urban,3,1,Child Birth,0
9615,41,39123,672,0.23,3,12,7,7,0,2,Stable,Urban,0,0,Marriage,0
9616,41,99666,796,0.31,2,13,8,7,0,2,Unstable,Suburban,1,0,Marriage,1
9617,35,59200,640,0.14,5,1,5,2,0,5,Stable,Rural,1,0,Home Purchase,0
9618,44,33076,777,0.33,2,3,7,2,1,2,Stable,Urban,4,1,Child Birth,0
9619,34,24232,627,0.35,2,3,8,4,0,2,Stable,Urban,1,2,None,0
9620,53,62629,729,0.41,2,12,7,5,0,4,Stable,Urban,0,0,Child Birth,0
9621,58,31912,554,0.13,2,4,3,6,0,3,Stable,Urban,3,0,Home Purchase,0
9622,41,52611,803,0.12,4,1,2,7,0,4,Unstable,Urban,4,2,Home Purchase,0
9623,66,20000,655,0.31,1,17,9,3,0,5,Unstable,Suburban,3,1,Marriage,0
9624,37,68860,563,0.19,3,9,5,1,0,2,Unstable,Urban,3,1,Marriage,0
9625,68,21438,603,0.48,1,5,9,2,0,2,Unstable,Suburban,4,0,Home Purchase,1
9626,63,58497,669,0.43,1,3,4,1,0,3,Stable,Suburban,0,0,Home Purchase,0
9627,51,25405,608,0.26,5,7,1,2,1,3,Unstable,Suburban,0,0,None,0
9628,50,90646,772,0.12,1,3,8,6,1,1,Stable,Suburban,1,1,Child Birth,1
9629,52,20000,672,0.19,1,5,5,7,0,3,Stable,Suburban,4,2,Child Birth,0
9630,37,52926,793,0.45,4,12,4,8,0,4,Unstable,Suburban,4,0,Child Birth,0
9631,36,73985,671,0.6,2,3,9,8,0,2,Stable,Urban,3,0,Marriage,0
9632,68,68972,771,0.26,1,1,9,7,0,4,Stable,Rural,3,1,Home Purchase,0
9633,52,28829,700,0.5,1,3,2,2,0,4,Unstable,Rural,1,2,None,0
9634,26,20000,674,0.53,5,16,1,9,0,4,Unstable,Rural,1,2,None,1
9635,61,79534,595,0.12,3,18,8,5,0,4,Unstable,Urban,3,2,Home Purchase,1
9636,58,56908,706,0.56,5,3,9,4,1,4,Unstable,Suburban,0,2,Child Birth,0
9637,47,33207,773,0.33,3,5,4,2,0,4,Unstable,Rural,0,0,Child Birth,0
9638,69,80444,631,0.58,3,5,1,8,0,2,Unstable,Rural,4,1,None,0
9639,53,45932,698,0.37,3,9,7,4,0,4,Stable,Urban,0,1,Marriage,0
9640,59,43565,644,0.22,4,12,5,1,0,5,Unstable,Rural,4,2,Child Birth,1
9641,35,38333,850,0.59,4,16,5,6,1,4,Unstable,Suburban,2,0,Marriage,0
9642,57,41013,731,0.22,2,9,5,4,0,1,Unstable,Rural,3,0,Home Purchase,0
9643,35,40112,708,0.54,3,18,9,7,1,4,Unstable,Rural,1,1,Home Purchase,0
9644,33,68207,651,0.19,4,11,7,7,1,1,Unstable,Suburban,2,2,Child Birth,1
9645,38,98765,788,0.44,4,17,2,5,0,2,Unstable,Urban,3,1,None,0
9646,33,25081,699,0.31,1,1,9,9,0,5,Stable,Urban,1,1,Child Birth,0
9647,63,51474,693,0.59,3,3,4,7,1,2,Stable,Suburban,2,2,Home Purchase,0
9648,27,55898,692,0.19,5,5,5,5,1,2,Stable,Suburban,4,2,Child Birth,1
9649,53,71614,589,0.3,1,1,2,8,1,4,Unstable,Urban,1,1,Child Birth,0
9650,43,84708,849,0.42,4,15,3,2,1,1,Stable,Urban,4,2,Child Birth,0
9651,60,56015,791,0.59,4,17,5,6,0,5,Unstable,Urban,0,2,Marriage,0
9652,56,44072,700,0.25,4,4,1,8,0,4,Stable,Urban,4,2,Home Purchase,0
9653,31,74451,689,0.3,4,14,1,7,0,1,Stable,Suburban,3,0,Home Purchase,0
9654,52,20000,611,0.33,5,2,1,4,0,4,Stable,Suburban,3,2,None,0
9655,68,20000,552,0.23,2,4,7,1,1,2,Stable,Urban,3,1,Marriage,1
9656,42,124759,611,0.51,2,5,4,3,0,1,Stable,Suburban,1,1,None,1
9657,29,39803,814,0.15,3,7,4,5,0,3,Stable,Suburban,3,0,None,1
9658,47,49656,661,0.45,4,4,3,6,1,4,Unstable,Urban,3,1,Marriage,0
9659,46,73595,808,0.37,3,8,2,3,0,2,Unstable,Rural,1,1,Marriage,1
9660,50,68674,696,0.22,5,11,4,2,0,1,Stable,Rural,3,2,None,1
9661,66,82130,613,0.35,3,8,2,3,0,2,Stable,Rural,2,1,Marriage,0
9662,36,83440,626,0.51,2,4,7,5,0,4,Stable,Suburban,3,1,Child Birth,0
9663,64,23938,724,0.32,2,11,6,3,0,4,Stable,Rural,2,2,Child Birth,1
