application_id,applicant_id,ds,applicant_age,annual_income,employment_status,credit_score,debt_to_income_ratio,loan_amount_requested,vehicle_value,down_payment,vehicle_type,vehicle_model,vehicle_year,loan_term_months,interest_rate,marital_status,num_dependents,residence_type,years_employed,has_previous_auto_loan,previous_default,bank_account_balance,is_approved
75650,Applicant_380,2023-01-10,35,57245.88,employed,685,0.31,42970.53,48417.02,10818.89,electric,Ford Mustang Mach-E,2019,60,5.5,married,1,rent,24,0,0,13393.41,1
75651,Applicant_380,2023-01-10,24,97961.39,employed,792,0.29,13402.0,17398.16,4686.48,luxury,Lexus LS,2013,60,8.68,divorced,4,family,39,0,0,17258.01,1
75652,Applicant_380,2023-01-11,56,35712.75,unemployed,572,0.31,88201.26,97435.94,8666.06,electric,Ford Mustang Mach-E,2014,60,9.82,single,2,rent,2,0,0,3552.19,0
75653,Applicant_380,2023-01-12,42,36408.31,self-employed,518,0.52,74849.94,109615.07,7383.29,electric,Chevrolet Bolt,2017,84,11.3,divorced,3,rent,11,1,0,15657.09,0
75654,Applicant_380,2023-01-13,19,34321.65,self-employed,410,0.43,95959.53,128501.4,37515.7,SUV,Jeep Grand Cherokee,2018,72,4.82,single,0,family,29,1,1,10682.97,0
75655,Applicant_380,2023-01-14,69,50275.06,unemployed,668,0.42,15074.61,22382.01,4905.67,sedan,Hyundai Elantra,2018,84,8.06,single,4,rent,10,1,0,10745.72,0
75656,Applicant_380,2023-01-15,62,34872.99,unemployed,622,0.37,64380.06,72201.04,17942.68,luxury,Mercedes-Benz S-Class,2012,84,7.23,single,3,own,23,0,0,9612.51,1
75657,Applicant_380,2023-01-15,66,40892.34,unemployed,605,0.35,99083.56,114363.53,15561.23,electric,Tesla Model Y,2011,84,9.53,divorced,1,own,16,0,0,13276.97,0
75658,Applicant_380,2023-01-16,59,68680.43,unemployed,755,0.13,88854.51,110643.55,30802.11,truck,Ram 1500,2021,36,10.03,married,0,own,13,0,0,10329.45,1
75659,Applicant_380,2023-01-18,55,14485.75,unemployed,511,0.58,50670.02,61605.94,13230.28,truck,GMC Sierra,2019,84,7.68,married,1,rent,10,0,0,3757.37,1
75660,Applicant_380,2023-01-18,62,148405.95,unemployed,850,0.35,35159.86,46315.54,7503.53,sedan,Toyota Camry,2021,72,6.65,married,1,own,37,1,0,14999.03,1
75661,Applicant_380,2023-01-19,32,53430.61,employed,554,0.49,93027.72,108762.22,17474.88,truck,Toyota Tacoma,2010,72,4.39,single,1,own,21,1,0,9517.69,0
75662,Applicant_380,2023-01-21,52,204041.83,unemployed,850,0.25,57981.75,74923.09,11864.79,sedan,Ford Fusion,2012,72,4.68,single,4,own,30,1,1,24944.65,1
75663,Applicant_380,2023-01-24,45,63555.82,unemployed,578,0.26,88633.13,111987.24,7114.22,sedan,Hyundai Elantra,2010,36,4.02,divorced,3,own,31,0,0,6434.4,1
75664,Applicant_380,2023-01-26,59,92177.29,unemployed,850,0.27,96294.07,143376.5,27987.96,electric,Tesla Model Y,2011,72,5.35,divorced,4,family,31,0,0,16863.64,1
75665,Applicant_380,2023-01-27,20,29734.56,self-employed,490,0.37,17026.46,22377.5,4267.09,sedan,Nissan Altima,2024,48,9.86,married,0,rent,32,0,0,1183.97,0
75666,Applicant_380,2023-01-27,32,53287.32,self-employed,576,0.45,58741.26,80760.21,7225.81,luxury,Porsche Panamera,2012,84,11.58,single,1,own,33,1,0,3829.01,1
75667,Applicant_380,2023-01-29,29,45046.74,self-employed,484,0.5,47231.11,68541.53,4656.01,electric,Nissan Leaf,2015,72,5.69,divorced,3,family,21,0,0,15068.25,1
75668,Applicant_380,2023-01-29,40,112269.32,self-employed,844,0.23,90254.23,112858.91,9891.34,sedan,Hyundai Elantra,2015,60,4.93,single,2,rent,35,0,0,14087.15,1
75669,Applicant_380,2023-01-30,61,48952.66,employed,599,0.46,50396.98,66435.62,13121.41,sedan,Toyota Camry,2019,48,7.89,married,3,family,27,1,1,12265.3,0
75670,Applicant_380,2023-01-30,47,45970.23,unemployed,596,0.5,41577.03,58023.16,13629.97,electric,Tesla Model 3,2010,72,6.35,divorced,0,rent,9,0,0,14320.54,0
75671,Applicant_380,2023-01-31,20,37336.41,self-employed,484,0.48,71028.85,99680.62,14701.06,electric,Ford Mustang Mach-E,2024,60,8.19,divorced,0,own,39,1,1,5752.17,0
75672,Applicant_380,2023-02-01,20,37785.75,self-employed,535,0.5,81502.58,98757.6,13810.12,sedan,Toyota Camry,2013,72,4.91,single,0,own,31,1,1,7884.88,0
75673,Applicant_380,2023-02-01,63,57617.45,employed,794,0.56,22347.56,29958.53,4927.79,sedan,Nissan Altima,2020,84,8.01,divorced,4,rent,11,1,0,6625.33,1
75674,Applicant_380,2023-02-02,36,24277.76,unemployed,578,0.44,88580.71,126105.73,27800.75,luxury,Lexus LS,2022,48,8.84,divorced,0,rent,31,0,0,10379.27,1
75675,Applicant_380,2023-02-04,54,88085.85,self-employed,695,0.12,55954.89,76824.58,15128.28,luxury,Lexus LS,2022,60,9.01,married,1,family,19,0,0,15098.43,1
75676,Applicant_380,2023-02-05,24,50646.14,employed,515,0.33,24025.61,32309.09,7422.07,electric,Tesla Model Y,2019,48,8.26,divorced,3,own,20,0,0,11048.19,1
75677,Applicant_380,2023-02-05,45,55938.22,employed,607,0.53,46159.13,62364.43,5514.05,electric,Tesla Model Y,2018,36,8.61,single,2,own,22,0,0,6517.52,1
75678,Applicant_380,2023-02-06,32,123632.04,employed,814,0.32,99094.32,119948.96,29420.22,sedan,Honda Civic,2013,48,11.45,divorced,3,family,16,1,1,15667.85,0
75679,Applicant_380,2023-02-08,19,27918.66,unemployed,494,0.33,13149.56,18843.27,1028.89,SUV,Honda CR-V,2018,84,7.1,single,1,rent,39,0,0,11581.18,1
75680,Applicant_380,2023-02-10,66,28400.74,employed,611,0.33,54632.37,79952.66,14295.81,truck,GMC Sierra,2019,84,10.67,divorced,1,family,38,0,0,7316.11,1
75681,Applicant_380,2023-02-10,27,39662.69,self-employed,483,0.45,45061.95,61355.85,13852.52,luxury,Audi A8,2019,48,7.35,married,2,family,9,0,0,6375.25,1
75682,Applicant_380,2023-02-11,46,36583.9,self-employed,566,0.57,18534.34,26053.79,4444.02,sedan,Ford Fusion,2010,60,11.85,single,4,rent,39,1,0,6708.02,0
75683,Applicant_380,2023-02-12,39,44255.71,self-employed,559,0.31,50636.67,59189.71,6916.2,SUV,Jeep Grand Cherokee,2015,72,6.42,single,3,family,32,0,0,8064.78,0
75684,Applicant_380,2023-02-12,67,34387.29,unemployed,590,0.5,99991.62,147084.29,34470.21,SUV,Toyota RAV4,2018,48,9.56,married,1,rent,20,0,0,9035.67,0
75685,Applicant_380,2023-02-13,32,27383.83,employed,464,0.6,77068.48,114261.51,30945.72,truck,Ford F-150,2013,36,8.88,married,2,own,32,1,1,1339.1,1
75686,Applicant_380,2023-02-13,53,63207.11,employed,727,0.19,27660.41,33791.53,2053.98,electric,Nissan Leaf,2010,60,5.58,single,1,own,35,1,1,15654.36,1
75687,Applicant_380,2023-02-14,70,25310.04,unemployed,557,0.53,79044.25,91641.31,23645.38,luxury,Audi A8,2024,48,8.22,married,4,rent,23,1,0,5623.56,1
75688,Applicant_380,2023-02-15,41,112977.2,unemployed,727,0.29,36171.16,53852.81,13369.88,truck,Ram 1500,2019,84,6.48,single,4,family,18,1,0,14220.54,1
75689,Applicant_380,2023-02-17,50,72223.14,unemployed,616,0.32,72270.97,80869.5,18207.51,truck,GMC Sierra,2020,72,9.6,single,1,rent,29,0,0,11952.24,1
75690,Applicant_380,2023-02-17,34,90072.71,unemployed,734,0.25,69974.41,87796.76,22698.02,SUV,Jeep Grand Cherokee,2015,60,7.73,divorced,1,family,0,0,0,11418.8,1
75691,Applicant_380,2023-02-18,43,60970.08,employed,633,0.32,30773.32,39008.46,4124.25,luxury,Lexus LS,2012,72,9.72,married,4,family,39,1,0,14477.92,0
75692,Applicant_380,2023-02-19,55,86325.01,employed,780,0.33,73063.73,101469.4,21266.37,sedan,Toyota Camry,2013,72,10.18,single,0,own,2,0,0,17364.62,1
75693,Applicant_380,2023-02-19,33,27721.7,employed,403,0.47,58309.6,67799.66,13791.06,truck,Chevrolet Silverado,2015,36,8.82,divorced,2,rent,8,0,0,2638.87,0
75694,Applicant_380,2023-02-20,55,71953.72,unemployed,748,0.13,97224.43,145607.05,7371.88,luxury,Mercedes-Benz S-Class,2013,48,9.28,married,1,rent,7,1,0,15091.06,1
75695,Applicant_380,2023-02-20,49,24280.79,self-employed,526,0.41,95544.13,133836.53,38561.95,sedan,Toyota Camry,2012,72,4.55,married,1,own,13,0,0,10029.84,1
75696,Applicant_380,2023-02-21,49,17092.88,employed,474,0.43,39671.46,46469.62,9032.24,truck,Chevrolet Silverado,2010,84,6.19,divorced,0,rent,17,0,0,5280.85,0
75697,Applicant_380,2023-02-22,27,36957.88,self-employed,442,0.34,39454.07,52271.78,9701.63,SUV,Jeep Grand Cherokee,2021,36,8.82,divorced,4,own,21,0,0,6722.02,1
75698,Applicant_380,2023-02-22,22,28819.21,self-employed,523,0.45,53366.95,62697.17,12983.06,electric,Ford Mustang Mach-E,2022,60,8.35,married,0,family,18,0,0,13136.3,1
75699,Applicant_380,2023-02-23,21,96109.6,unemployed,654,0.23,57896.49,70916.47,10122.14,truck,Toyota Tacoma,2012,36,4.96,married,2,rent,33,0,0,16317.62,1
75700,Applicant_380,2023-02-23,27,79465.35,self-employed,630,0.27,46848.6,61856.88,6099.38,luxury,Audi A8,2012,84,6.96,single,1,family,27,0,0,14728.13,1
75701,Applicant_380,2023-02-24,25,50729.13,employed,600,0.3,70543.92,95126.66,6944.42,sedan,Toyota Camry,2022,48,7.55,single,3,rent,4,1,0,10635.96,1
75702,Applicant_380,2023-02-25,65,43077.92,employed,744,0.35,90792.72,115316.03,29116.97,luxury,Mercedes-Benz S-Class,2011,72,5.9,married,2,family,33,1,0,7720.25,1
75703,Applicant_380,2023-02-25,60,52554.14,unemployed,691,0.39,28299.21,37662.42,9767.52,luxury,Mercedes-Benz S-Class,2023,84,10.53,single,1,own,31,0,0,15009.4,1
75704,Applicant_380,2023-02-26,39,18966.55,employed,516,0.59,43836.23,52959.75,10604.46,SUV,Toyota RAV4,2021,48,6.23,married,0,own,4,1,1,6367.27,1
75705,Applicant_380,2023-02-26,70,17062.3,self-employed,575,0.49,68496.26,85512.87,23935.65,sedan,Nissan Altima,2024,60,6.14,single,0,rent,27,0,0,9185.57,1
75706,Applicant_380,2023-02-27,43,42244.59,employed,578,0.32,47363.3,69968.59,5729.37,SUV,Jeep Grand Cherokee,2018,84,11.2,single,4,own,17,0,0,9692.47,1
75707,Applicant_380,2023-02-27,38,66808.62,unemployed,684,0.33,64103.05,80765.91,23607.76,electric,Chevrolet Bolt,2019,48,8.34,divorced,2,family,0,0,0,10618.47,0
75708,Applicant_380,2023-02-28,61,55196.03,employed,666,0.45,83416.58,93548.25,6497.21,SUV,Ford Explorer,2022,48,5.73,married,2,own,33,1,1,8830.66,0
75709,Applicant_380,2023-03-01,65,40340.27,unemployed,582,0.53,82277.24,104884.98,8428.29,sedan,Toyota Camry,2017,60,10.67,married,1,rent,6,1,0,8026.47,1
75710,Applicant_380,2023-03-01,69,46592.36,self-employed,692,0.39,32825.72,36820.19,5217.43,sedan,Hyundai Elantra,2011,84,5.02,married,0,family,20,0,0,7893.03,1
75711,Applicant_380,2023-03-02,59,17481.57,employed,480,0.42,48439.73,69081.02,3473.69,truck,Chevrolet Silverado,2013,84,10.45,divorced,1,own,15,1,1,6338.37,1
75712,Applicant_380,2023-03-02,45,25427.62,self-employed,474,0.5,45790.67,54857.11,6525.65,sedan,Nissan Altima,2014,84,6.48,divorced,3,rent,26,0,0,10656.53,0
75713,Applicant_380,2023-03-03,50,28290.38,unemployed,506,0.6,66196.63,96099.06,7209.34,luxury,BMW 7 Series,2014,60,8.44,divorced,1,family,3,0,0,6099.37,0
75714,Applicant_380,2023-03-05,27,37778.44,employed,494,0.41,98565.83,141262.86,31860.23,sedan,Toyota Camry,2018,36,6.73,single,1,rent,25,1,1,7582.77,1
75715,Applicant_380,2023-03-06,61,91340.49,unemployed,812,0.24,69778.35,82430.27,18197.78,luxury,Porsche Panamera,2019,48,8.19,divorced,0,rent,34,1,1,12043.24,1
75716,Applicant_380,2023-03-06,48,37969.32,unemployed,506,0.44,71691.51,79544.73,16362.55,sedan,Toyota Camry,2021,84,5.83,single,3,rent,9,1,0,11176.11,1
75717,Applicant_380,2023-03-07,68,87808.48,unemployed,844,0.34,28335.16,36560.27,5665.75,luxury,Porsche Panamera,2015,84,4.77,married,1,family,35,0,0,11996.45,1
75718,Applicant_380,2023-03-10,22,138122.53,unemployed,840,0.39,38820.17,55612.97,15428.05,SUV,Honda CR-V,2022,84,4.38,divorced,1,rent,36,1,1,15682.36,1
75719,Applicant_380,2023-03-10,70,15351.27,self-employed,598,0.45,76526.85,103489.08,15799.49,sedan,Nissan Altima,2023,72,8.2,married,2,rent,34,1,0,5672.68,0
75720,Applicant_380,2023-03-11,35,25356.06,self-employed,428,0.45,90966.96,126415.25,18235.89,luxury,Audi A8,2014,72,4.7,divorced,2,rent,11,1,1,7187.17,0
75721,Applicant_380,2023-03-11,68,32174.86,self-employed,649,0.34,25018.32,34667.01,3815.46,SUV,Jeep Grand Cherokee,2018,84,6.6,married,0,own,19,0,0,6335.02,0
75722,Applicant_380,2023-03-12,68,73308.6,self-employed,770,0.2,88955.82,109995.43,22838.92,sedan,Ford Fusion,2024,48,10.04,divorced,1,own,23,0,0,12214.89,1
75723,Applicant_380,2023-03-16,46,30128.6,unemployed,560,0.31,98612.99,112695.98,33221.99,truck,Chevrolet Silverado,2018,48,7.47,single,0,rent,25,1,1,14306.71,0
75724,Applicant_380,2023-03-16,53,16811.27,unemployed,606,0.51,71009.39,94472.28,22874.22,SUV,Honda CR-V,2018,72,10.26,divorced,3,own,4,1,0,10219.7,1
75725,Applicant_380,2023-03-17,42,9535.97,unemployed,458,0.54,12200.73,14682.21,2947.79,sedan,Hyundai Elantra,2013,60,5.58,married,4,rent,20,1,0,6102.12,1
75726,Applicant_380,2023-03-19,59,35710.75,self-employed,590,0.42,49208.19,59319.53,15415.05,sedan,Nissan Altima,2023,72,7.63,single,0,rent,26,0,0,8951.78,1
75727,Applicant_380,2023-03-19,62,60296.34,self-employed,716,0.33,37752.05,49681.48,13243.43,sedan,Hyundai Elantra,2012,48,9.92,single,3,family,39,1,1,10625.81,1
75728,Applicant_380,2023-03-20,31,73030.25,unemployed,622,0.31,87112.0,103195.4,21377.4,electric,Tesla Model 3,2010,84,5.55,married,0,own,3,1,1,18223.48,0
75729,Applicant_380,2023-03-21,26,81071.92,employed,610,0.17,69515.4,96300.15,24873.74,electric,Ford Mustang Mach-E,2014,48,10.12,single,0,own,16,0,0,14302.17,0
75730,Applicant_380,2023-03-21,27,39558.62,unemployed,551,0.36,19288.55,23005.1,2865.24,truck,Chevrolet Silverado,2013,84,4.64,single,0,rent,16,0,0,6855.42,1
75731,Applicant_380,2023-03-22,32,17173.26,self-employed,370,0.33,90080.47,109837.41,24031.72,sedan,Ford Fusion,2014,60,5.47,single,4,family,39,1,1,8720.72,1
75732,Applicant_380,2023-03-23,40,90190.71,self-employed,804,0.13,29970.86,41669.87,9776.2,SUV,Toyota RAV4,2022,72,10.69,divorced,1,rent,3,0,0,19246.31,1
75733,Applicant_380,2023-03-24,63,117946.21,self-employed,850,0.32,54080.71,77223.67,7066.9,electric,Tesla Model Y,2011,84,10.08,married,0,rent,12,1,1,18595.6,1
75734,Applicant_380,2023-03-24,24,10059.58,unemployed,402,0.38,79790.93,93465.42,6222.25,truck,GMC Sierra,2023,84,11.56,divorced,4,rent,23,0,0,1111.64,1
75735,Applicant_380,2023-03-25,53,71438.97,unemployed,705,0.28,53132.05,60384.35,10685.58,sedan,Honda Civic,2021,84,11.42,married,3,rent,34,1,0,7108.34,1
75736,Applicant_380,2023-03-27,63,87495.84,unemployed,818,0.3,77887.2,101273.83,6009.2,truck,Chevrolet Silverado,2016,72,10.8,married,1,family,30,1,0,16616.77,1
75737,Applicant_380,2023-03-27,54,20246.18,self-employed,619,0.43,87536.44,110933.14,27248.31,luxury,Mercedes-Benz S-Class,2019,84,6.38,married,0,family,32,1,0,7563.53,0
75738,Applicant_380,2023-03-28,25,48383.8,unemployed,540,0.45,36749.47,42758.3,6697.81,truck,Toyota Tacoma,2021,48,9.32,married,3,own,6,1,1,10113.53,0
75739,Applicant_380,2023-03-28,68,39004.51,self-employed,616,0.57,37349.56,47955.74,5847.82,electric,Nissan Leaf,2010,36,8.78,married,2,rent,1,0,0,11017.79,1
75740,Applicant_380,2023-03-29,29,68438.22,unemployed,621,0.33,65937.96,83342.14,14025.23,SUV,Toyota RAV4,2017,36,10.24,single,3,own,17,1,0,11965.21,1
75741,Applicant_380,2023-03-29,50,308557.38,self-employed,850,0.2,52357.78,63347.69,16962.23,truck,Toyota Tacoma,2016,84,4.9,single,1,family,23,1,0,38038.45,1
75742,Applicant_380,2023-04-02,48,83802.63,unemployed,849,0.12,50260.66,74499.11,6091.79,luxury,Mercedes-Benz S-Class,2018,48,10.02,divorced,4,family,32,1,1,8423.11,1
75743,Applicant_380,2023-04-03,64,104896.5,self-employed,822,0.29,83593.01,102406.71,11776.9,electric,Ford Mustang Mach-E,2023,36,11.09,single,2,rent,9,1,1,15131.71,1
75744,Applicant_380,2023-04-04,33,30157.02,unemployed,485,0.59,57874.69,73091.26,16509.15,SUV,Chevrolet Equinox,2011,60,6.71,divorced,4,rent,14,1,1,9043.93,0
75745,Applicant_380,2023-04-04,20,25903.9,self-employed,438,0.37,14681.72,19819.93,3016.38,SUV,Honda CR-V,2010,84,8.57,married,1,rent,23,1,1,5928.43,0
75746,Applicant_380,2023-04-06,23,29647.51,employed,487,0.55,77801.99,104886.08,11663.88,SUV,Honda CR-V,2020,36,10.67,married,0,rent,9,1,0,9661.31,1
75747,Applicant_380,2023-04-08,20,37773.06,unemployed,498,0.34,15047.03,16949.19,2404.82,SUV,Toyota RAV4,2013,84,9.8,divorced,1,own,10,0,0,7181.61,0
75748,Applicant_380,2023-04-08,35,41528.5,employed,553,0.59,66128.38,76584.99,5288.18,SUV,Toyota RAV4,2011,48,11.35,divorced,2,rent,13,0,0,5304.31,1
75749,Applicant_380,2023-04-09,49,125751.46,self-employed,731,0.15,58137.19,79264.52,19337.09,luxury,Lexus LS,2018,48,7.7,single,2,rent,17,0,0,17128.87,1
75750,Applicant_380,2023-04-09,68,71589.68,self-employed,686,0.19,27019.11,30947.18,7729.1,SUV,Honda CR-V,2011,84,5.25,single,4,family,11,1,1,11525.06,1
75751,Applicant_380,2023-04-11,61,131644.33,employed,850,0.21,13146.74,16895.8,2506.64,SUV,Chevrolet Equinox,2013,84,5.07,married,2,own,0,1,1,16403.36,0
75752,Applicant_380,2023-04-11,38,18594.14,unemployed,470,0.58,93219.43,125747.51,36965.3,electric,Nissan Leaf,2019,48,9.6,married,0,rent,39,0,0,5546.6,1
75753,Applicant_380,2023-04-12,30,53541.63,employed,522,0.44,79164.86,93220.48,14275.54,sedan,Hyundai Elantra,2014,84,10.76,single,4,own,21,1,0,12535.86,0
75754,Applicant_380,2023-04-12,65,54171.2,self-employed,691,0.59,14835.42,16618.15,3152.52,luxury,Porsche Panamera,2023,84,9.32,married,0,family,9,1,1,14256.53,0
75755,Applicant_380,2023-04-13,43,164183.18,unemployed,850,0.26,67032.36,99042.89,11388.55,electric,Chevrolet Bolt,2018,48,7.25,single,1,own,18,1,0,19608.91,1
75756,Applicant_380,2023-04-13,27,54047.15,self-employed,639,0.58,41633.84,47913.61,6465.95,luxury,Audi A8,2011,72,4.78,married,0,rent,10,1,1,15762.37,0
75757,Applicant_380,2023-04-14,55,29353.08,unemployed,468,0.48,71196.81,80087.42,14239.02,electric,Tesla Model 3,2019,48,8.64,married,4,family,12,1,1,9539.54,0
75758,Applicant_380,2023-04-17,23,43804.95,self-employed,413,0.43,52122.79,61323.63,15163.97,SUV,Ford Explorer,2021,60,9.53,married,1,rent,28,1,1,10676.25,0
75759,Applicant_380,2023-04-20,25,35947.29,self-employed,536,0.36,82385.59,109043.54,27555.76,sedan,Ford Fusion,2011,36,6.42,single,1,own,29,0,0,14202.86,1
75760,Applicant_380,2023-04-20,58,37045.58,self-employed,643,0.54,64805.91,73393.39,15651.49,sedan,Ford Fusion,2022,84,8.75,married,1,family,9,1,0,12817.62,1
75761,Applicant_380,2023-04-22,26,44145.6,unemployed,457,0.53,20225.6,28027.77,6262.38,truck,Chevrolet Silverado,2021,72,8.21,married,1,family,23,1,1,6219.96,1
75762,Applicant_380,2023-04-22,29,47123.6,employed,518,0.39,28312.16,32270.66,8827.06,sedan,Toyota Camry,2024,72,8.75,divorced,0,own,31,1,0,8696.51,1
75763,Applicant_380,2023-04-24,30,48760.65,unemployed,531,0.37,67960.96,85194.44,9551.08,sedan,Hyundai Elantra,2011,48,10.22,divorced,3,rent,19,0,0,5778.81,0
75764,Applicant_380,2023-04-24,33,36373.91,self-employed,458,0.58,13942.24,17592.39,2262.22,sedan,Honda Civic,2022,84,6.11,divorced,4,family,10,1,1,7205.58,0
75765,Applicant_380,2023-04-25,43,40034.29,self-employed,597,0.37,92630.06,106645.41,11740.07,sedan,Toyota Camry,2012,60,11.47,married,4,family,8,0,0,10402.93,0
75766,Applicant_380,2023-04-27,35,11615.95,employed,441,0.39,61390.15,73241.76,8259.51,truck,Toyota Tacoma,2019,48,8.72,single,2,rent,26,0,0,3083.64,1
75767,Applicant_380,2023-04-27,53,26221.45,self-employed,593,0.4,56805.64,67306.12,19113.99,electric,Nissan Leaf,2013,84,11.91,divorced,1,family,5,0,0,2349.93,1
75768,Applicant_380,2023-04-28,60,36207.17,employed,567,0.41,65964.38,92427.9,15824.92,electric,Tesla Model 3,2012,48,7.02,single,0,own,5,0,0,8977.5,1
75769,Applicant_380,2023-04-30,27,19205.18,employed,536,0.56,46258.03,63109.4,7568.53,sedan,Honda Civic,2015,36,7.32,single,3,family,15,1,1,8607.25,0
75770,Applicant_380,2023-04-30,62,48111.56,unemployed,674,0.35,72060.91,107302.75,16258.99,sedan,Honda Civic,2022,72,5.26,married,3,own,31,0,0,7061.34,1
75771,Applicant_380,2023-05-01,66,62143.45,self-employed,695,0.31,64159.46,75195.74,21732.56,luxury,Audi A8,2018,48,7.14,married,4,rent,30,1,0,12331.02,1
75772,Applicant_380,2023-05-03,25,25723.51,self-employed,523,0.47,16100.61,22577.3,2160.6,electric,Nissan Leaf,2016,48,6.89,single,4,rent,22,0,0,5970.67,1
75773,Applicant_380,2023-05-06,28,29649.07,unemployed,527,0.58,91642.77,105264.01,27340.16,luxury,Audi A8,2014,48,9.89,single,3,rent,14,1,1,10117.64,0
75774,Applicant_380,2023-05-06,22,39860.41,self-employed,534,0.52,90683.16,130099.25,11706.41,luxury,BMW 7 Series,2024,36,6.56,married,2,family,14,0,0,6097.86,0
75775,Applicant_380,2023-05-08,43,83106.96,employed,731,0.2,75441.43,87895.17,20408.91,truck,Ram 1500,2016,60,8.43,married,2,family,10,0,0,13026.39,1
75776,Applicant_380,2023-05-08,63,24021.86,self-employed,536,0.41,41437.01,56114.18,2851.83,sedan,Toyota Camry,2024,72,9.68,married,0,own,38,0,0,6383.42,1
75777,Applicant_380,2023-05-09,26,67345.19,employed,589,0.29,13098.64,17203.35,2696.86,electric,Nissan Leaf,2017,48,6.57,single,3,family,9,1,1,12070.82,1
75778,Applicant_380,2023-05-10,46,172291.9,employed,850,0.21,63030.61,89151.35,12794.5,sedan,Nissan Altima,2024,72,4.04,divorced,0,rent,29,0,0,21752.2,1
75779,Applicant_380,2023-05-11,40,46430.97,employed,567,0.55,32521.72,39717.5,6329.01,sedan,Hyundai Elantra,2024,60,4.73,single,0,family,19,1,1,14618.29,0
75780,Applicant_380,2023-05-11,66,63714.71,self-employed,677,0.14,88831.61,106905.02,8807.13,SUV,Chevrolet Equinox,2010,36,11.83,single,3,own,24,1,1,14003.4,0
75781,Applicant_380,2023-05-12,30,44775.64,self-employed,571,0.4,16835.98,20875.97,5399.89,sedan,Nissan Altima,2017,36,8.49,married,4,own,22,0,0,7958.08,0
75782,Applicant_380,2023-05-14,37,15283.42,employed,470,0.59,73290.32,106034.24,6781.55,sedan,Hyundai Elantra,2021,84,8.71,married,2,family,17,0,0,6868.49,0
75783,Applicant_380,2023-05-14,46,37211.69,employed,449,0.4,22989.56,29995.58,2596.62,electric,Chevrolet Bolt,2022,36,9.78,married,3,own,35,1,0,4345.97,1
75784,Applicant_380,2023-05-15,45,76960.55,self-employed,706,0.27,26694.49,37551.57,2242.45,sedan,Honda Civic,2023,48,4.53,single,0,rent,8,0,0,11527.96,1
75785,Applicant_380,2023-05-19,36,67196.52,unemployed,735,0.18,32882.51,49293.64,7053.61,SUV,Ford Explorer,2022,72,5.92,married,4,own,36,0,0,8959.2,1
75786,Applicant_380,2023-05-24,48,101731.11,employed,761,0.25,38187.66,46091.66,9978.48,sedan,Ford Fusion,2017,84,11.38,married,2,family,12,1,1,13242.4,1
75787,Applicant_380,2023-05-24,30,33765.42,unemployed,639,0.42,42054.9,50064.15,6265.37,sedan,Toyota Camry,2019,60,7.76,single,4,own,36,0,0,9476.28,1
